county,precinct,district,office,party,candidate,votes
Sarpy,Precinct 33,,President,,Write-ins,40
Sarpy,Precinct 34,,President,,Write-ins,32
Sarpy,Precinct 35,,President,,Write-ins,22
Sarpy,Precinct 36,,President,,Write-ins,37
Sarpy,Precinct 37,,President,,Write-ins,61
Sarpy,Precinct 38,,President,,Write-ins,49
Sarpy,Precinct 39,,President,,Write-ins,55
Sarpy,Precinct 40,,President,,Write-ins,36
Sarpy,Precinct 41,,President,,Write-ins,42
Sarpy,Precinct 42,,President,,Write-ins,40
Sarpy,Precinct 46,,President,,Write-ins,10
Sarpy,Precinct 47,,President,,Write-ins,15
Sarpy,Precinct 48,,President,,Write-ins,48
Sarpy,Precinct 49,,President,,Write-ins,59
Sarpy,Precinct 51,,President,,Write-ins,36
Sarpy,Precinct 52,,President,,Write-ins,52
Sarpy,Precinct 53,,President,,Write-ins,33
Sarpy,Precinct 54,,President,,Write-ins,41
Sarpy,Precinct 55,,President,,Write-ins,55
Sarpy,Precinct 56,,President,,Write-ins,15
Sarpy,Precinct 57,,President,,Write-ins,20
Sarpy,Precinct 58,,President,,Write-ins,21
Sarpy,Precinct 59,,President,,Write-ins,23
Sarpy,Precinct 60,,President,,Write-ins,35
Sarpy,Precinct 61,,President,,Write-ins,49
Sarpy,Precinct 62,,President,,Write-ins,48
Sarpy,New/Former Resident 1,,President,,Write-ins,1
Sarpy,New/Former Resident 2,,President,,Write-ins,0
Sarpy,,1,President,REP,Donald J. Trump,15656
Sarpy,Precinct 1,1,President,REP,Donald J. Trump,443
Sarpy,Precinct 2,1,President,REP,Donald J. Trump,551
Sarpy,Precinct 3,1,President,REP,Donald J. Trump,776
Sarpy,Precinct 4,1,President,REP,Donald J. Trump,720
Sarpy,Precinct 5,1,President,REP,Donald J. Trump,586
Sarpy,Precinct 6,1,President,REP,Donald J. Trump,658
Sarpy,Precinct 7,1,President,REP,Donald J. Trump,657
Sarpy,Precinct 8,1,President,REP,Donald J. Trump,684
Sarpy,Precinct 9,1,President,REP,Donald J. Trump,660
Sarpy,Precinct 10,1,President,REP,Donald J. Trump,455
Sarpy,Precinct 11,1,President,REP,Donald J. Trump,1000
Sarpy,Precinct 12,1,President,REP,Donald J. Trump,947
Sarpy,Precinct 13,1,President,REP,Donald J. Trump,921
Sarpy,Precinct 16,1,President,REP,Donald J. Trump,765
Sarpy,Precinct 17,1,President,REP,Donald J. Trump,768
Sarpy,Precinct 18,1,President,REP,Donald J. Trump,544
Sarpy,Precinct 19,1,President,REP,Donald J. Trump,629
Sarpy,Precinct 20,1,President,REP,Donald J. Trump,794
Sarpy,Precinct 21,1,President,REP,Donald J. Trump,451
Sarpy,Precinct 22,1,President,REP,Donald J. Trump,716
Sarpy,Precinct 24,1,President,REP,Donald J. Trump,602
Sarpy,Precinct 25,1,President,REP,Donald J. Trump,560
Sarpy,Precinct 26,1,President,REP,Donald J. Trump,769
Sarpy,New/Former Resident 1,1,President,REP,Donald J. Trump,0
Sarpy,,1,President,DEM,Hillary Clinton,10801
Sarpy,Precinct 1,1,President,DEM,Hillary Clinton,478
Sarpy,Precinct 2,1,President,DEM,Hillary Clinton,337
Sarpy,Precinct 3,1,President,DEM,Hillary Clinton,578
Sarpy,Precinct 4,1,President,DEM,Hillary Clinton,470
Sarpy,Precinct 5,1,President,DEM,Hillary Clinton,408
Sarpy,Precinct 6,1,President,DEM,Hillary Clinton,529
Sarpy,Precinct 7,1,President,DEM,Hillary Clinton,441
Sarpy,Precinct 8,1,President,DEM,Hillary Clinton,411
Sarpy,Precinct 9,1,President,DEM,Hillary Clinton,436
Sarpy,Precinct 10,1,President,DEM,Hillary Clinton,310
Sarpy,Precinct 11,1,President,DEM,Hillary Clinton,601
Sarpy,Precinct 12,1,President,DEM,Hillary Clinton,462
Sarpy,Precinct 13,1,President,DEM,Hillary Clinton,597
Sarpy,Precinct 16,1,President,DEM,Hillary Clinton,609
Sarpy,Precinct 17,1,President,DEM,Hillary Clinton,546
Sarpy,Precinct 18,1,President,DEM,Hillary Clinton,505
Sarpy,Precinct 19,1,President,DEM,Hillary Clinton,437
Sarpy,Precinct 20,1,President,DEM,Hillary Clinton,664
Sarpy,Precinct 21,1,President,DEM,Hillary Clinton,303
Sarpy,Precinct 22,1,President,DEM,Hillary Clinton,536
Sarpy,Precinct 24,1,President,DEM,Hillary Clinton,316
Sarpy,Precinct 25,1,President,DEM,Hillary Clinton,386
Sarpy,Precinct 26,1,President,DEM,Hillary Clinton,440
Sarpy,New/Former Resident 1,1,President,DEM,Hillary Clinton,1
Sarpy,,1,President,LIB,Johnson/Weld,1839
Sarpy,Precinct 1,1,President,LIB,Johnson/Weld,41
Sarpy,Precinct 2,1,President,LIB,Johnson/Weld,65
Sarpy,Precinct 3,1,President,LIB,Johnson/Weld,84
Sarpy,Precinct 4,1,President,LIB,Johnson/Weld,93
Sarpy,Precinct 5,1,President,LIB,Johnson/Weld,64
Sarpy,Precinct 6,1,President,LIB,Johnson/Weld,93
Sarpy,Precinct 7,1,President,LIB,Johnson/Weld,66
Sarpy,Precinct 8,1,President,LIB,Johnson/Weld,56
Sarpy,Precinct 9,1,President,LIB,Johnson/Weld,84
Sarpy,Precinct 10,1,President,LIB,Johnson/Weld,82
Sarpy,Precinct 11,1,President,LIB,Johnson/Weld,126
Sarpy,Precinct 12,1,President,LIB,Johnson/Weld,97
Sarpy,Precinct 13,1,President,LIB,Johnson/Weld,87
Sarpy,Precinct 16,1,President,LIB,Johnson/Weld,79
Sarpy,Precinct 17,1,President,LIB,Johnson/Weld,59
Sarpy,Precinct 18,1,President,LIB,Johnson/Weld,78
Sarpy,Precinct 19,1,President,LIB,Johnson/Weld,66
Sarpy,Precinct 20,1,President,LIB,Johnson/Weld,74
Sarpy,Precinct 21,1,President,LIB,Johnson/Weld,60
Sarpy,Precinct 22,1,President,LIB,Johnson/Weld,113
Sarpy,Precinct 24,1,President,LIB,Johnson/Weld,78
Sarpy,Precinct 25,1,President,LIB,Johnson/Weld,88
Sarpy,Precinct 26,1,President,LIB,Johnson/Weld,106
Sarpy,New/Former Resident 1,1,President,LIB,Johnson/Weld,0
Sarpy,,1,President,PET,Jill Stein,371
Sarpy,Precinct 1,1,President,PET,Jill Stein,23
Sarpy,Precinct 2,1,President,PET,Jill Stein,15
Sarpy,Precinct 3,1,President,PET,Jill Stein,23
Sarpy,Precinct 4,1,President,PET,Jill Stein,13
Sarpy,Precinct 5,1,President,PET,Jill Stein,12
Sarpy,Precinct 6,1,President,PET,Jill Stein,25
Sarpy,Precinct 7,1,President,PET,Jill Stein,13
Sarpy,Precinct 8,1,President,PET,Jill Stein,7
Sarpy,Precinct 9,1,President,PET,Jill Stein,18
Sarpy,Precinct 10,1,President,PET,Jill Stein,21
Sarpy,Precinct 11,1,President,PET,Jill Stein,15
Sarpy,Precinct 12,1,President,PET,Jill Stein,14
Sarpy,Precinct 13,1,President,PET,Jill Stein,22
Sarpy,Precinct 16,1,President,PET,Jill Stein,25
Sarpy,Precinct 17,1,President,PET,Jill Stein,27
Sarpy,Precinct 18,1,President,PET,Jill Stein,10
Sarpy,Precinct 19,1,President,PET,Jill Stein,12
Sarpy,Precinct 20,1,President,PET,Jill Stein,15
Sarpy,Precinct 21,1,President,PET,Jill Stein,7
Sarpy,Precinct 22,1,President,PET,Jill Stein,17
Sarpy,Precinct 24,1,President,PET,Jill Stein,10
Sarpy,Precinct 25,1,President,PET,Jill Stein,16
Sarpy,Precinct 26,1,President,PET,Jill Stein,11
Sarpy,New/Former Resident 1,1,President,PET,Jill Stein,0
Sarpy,,1,President,,Write-ins,666
Sarpy,Precinct 1,1,President,,Write-ins,13
Sarpy,Precinct 2,1,President,,Write-ins,12
Sarpy,Precinct 3,1,President,,Write-ins,51
Sarpy,Precinct 4,1,President,,Write-ins,17
Sarpy,Precinct 5,1,President,,Write-ins,20
Sarpy,Precinct 6,1,President,,Write-ins,32
Sarpy,Precinct 7,1,President,,Write-ins,23
Sarpy,Precinct 8,1,President,,Write-ins,38
Sarpy,Precinct 9,1,President,,Write-ins,27
Sarpy,Precinct 10,1,President,,Write-ins,17
Sarpy,Precinct 11,1,President,,Write-ins,47
Sarpy,Precinct 12,1,President,,Write-ins,40
Sarpy,Precinct 13,1,President,,Write-ins,33
Sarpy,Precinct 16,1,President,,Write-ins,29
Sarpy,Precinct 17,1,President,,Write-ins,24
Sarpy,Precinct 18,1,President,,Write-ins,21
Sarpy,Precinct 19,1,President,,Write-ins,28
Sarpy,Precinct 20,1,President,,Write-ins,42
Sarpy,Precinct 21,1,President,,Write-ins,26
Sarpy,Precinct 22,1,President,,Write-ins,44
Sarpy,Precinct 24,1,President,,Write-ins,17
Sarpy,Precinct 25,1,President,,Write-ins,28
Sarpy,Precinct 26,1,President,,Write-ins,36
Sarpy,New/Former Resident 1,1,President,,Write-ins,1
Sarpy,,2,President,REP,Donald J. Trump,29487
Sarpy,Precinct 19,2,President,REP,Donald J. Trump,606
Sarpy,Precinct 21,2,President,REP,Donald J. Trump,760
Sarpy,Precinct 23,2,President,REP,Donald J. Trump,1242
Sarpy,Precinct 31,2,President,REP,Donald J. Trump,1397
Sarpy,Precinct 32,2,President,REP,Donald J. Trump,631
Sarpy,Precinct 33,2,President,REP,Donald J. Trump,682
Sarpy,Precinct 34,2,President,REP,Donald J. Trump,806
Sarpy,Precinct 35,2,President,REP,Donald J. Trump,774
Sarpy,Precinct 36,2,President,REP,Donald J. Trump,912
Sarpy,Precinct 37,2,President,REP,Donald J. Trump,1350
Sarpy,Precinct 38,2,President,REP,Donald J. Trump,795
Sarpy,Precinct 39,2,President,REP,Donald J. Trump,942
Sarpy,Precinct 40,2,President,REP,Donald J. Trump,856
Sarpy,Precinct 41,2,President,REP,Donald J. Trump,1077
Sarpy,Precinct 42,2,President,REP,Donald J. Trump,887
Sarpy,Precinct 46,2,President,REP,Donald J. Trump,803
Sarpy,Precinct 47,2,President,REP,Donald J. Trump,490
Sarpy,Precinct 48,2,President,REP,Donald J. Trump,1139
Sarpy,Precinct 49,2,President,REP,Donald J. Trump,972
Sarpy,Precinct 51,2,President,REP,Donald J. Trump,1413
Sarpy,Precinct 52,2,President,REP,Donald J. Trump,1331
Sarpy,Precinct 53,2,President,REP,Donald J. Trump,1001
Sarpy,Precinct 54,2,President,REP,Donald J. Trump,971
Sarpy,Precinct 55,2,President,REP,Donald J. Trump,1250
Sarpy,Precinct 56,2,President,REP,Donald J. Trump,818
Sarpy,Precinct 57,2,President,REP,Donald J. Trump,715
Sarpy,Precinct 58,2,President,REP,Donald J. Trump,769
Sarpy,Precinct 59,2,President,REP,Donald J. Trump,820
Sarpy,Precinct 60,2,President,REP,Donald J. Trump,675
Sarpy,Precinct 61,2,President,REP,Donald J. Trump,1817
Sarpy,Precinct 62,2,President,REP,Donald J. Trump,783
Sarpy,New/Former Resident 2,2,President,REP,Donald J. Trump,3
Sarpy,,2,President,DEM,Hillary Clinton,17232
Sarpy,Precinct 19,2,President,DEM,Hillary Clinton,311
Sarpy,Precinct 21,2,President,DEM,Hillary Clinton,380
Sarpy,Precinct 23,2,President,DEM,Hillary Clinton,656
Sarpy,Precinct 31,2,President,DEM,Hillary Clinton,905
Sarpy,Precinct 32,2,President,DEM,Hillary Clinton,453
Sarpy,Precinct 33,2,President,DEM,Hillary Clinton,616
Sarpy,Precinct 34,2,President,DEM,Hillary Clinton,650
Sarpy,Precinct 35,2,President,DEM,Hillary Clinton,525
Sarpy,Precinct 36,2,President,DEM,Hillary Clinton,463
Sarpy,Precinct 37,2,President,DEM,Hillary Clinton,804
Sarpy,Precinct 38,2,President,DEM,Hillary Clinton,542
Sarpy,Precinct 39,2,President,DEM,Hillary Clinton,518
Sarpy,Precinct 40,2,President,DEM,Hillary Clinton,474
Sarpy,Precinct 41,2,President,DEM,Hillary Clinton,649
Sarpy,Precinct 42,2,President,DEM,Hillary Clinton,545
Sarpy,Precinct 46,2,President,DEM,Hillary Clinton,292
Sarpy,Precinct 47,2,President,DEM,Hillary Clinton,217
Sarpy,Precinct 48,2,President,DEM,Hillary Clinton,530
Sarpy,Precinct 49,2,President,DEM,Hillary Clinton,630
Sarpy,Precinct 51,2,President,DEM,Hillary Clinton,785
Sarpy,Precinct 52,2,President,DEM,Hillary Clinton,797
Sarpy,Precinct 53,2,President,DEM,Hillary Clinton,770
Sarpy,Precinct 54,2,President,DEM,Hillary Clinton,699
Sarpy,Precinct 55,2,President,DEM,Hillary Clinton,765
Sarpy,Precinct 56,2,President,DEM,Hillary Clinton,530
Sarpy,Precinct 57,2,President,DEM,Hillary Clinton,487
Sarpy,Precinct 58,2,President,DEM,Hillary Clinton,280
Sarpy,Precinct 59,2,President,DEM,Hillary Clinton,335
Sarpy,Precinct 60,2,President,DEM,Hillary Clinton,356
Sarpy,Precinct 61,2,President,DEM,Hillary Clinton,747
Sarpy,Precinct 62,2,President,DEM,Hillary Clinton,520
Sarpy,New/Former Resident 2,2,President,DEM,Hillary Clinton,1
Sarpy,,2,President,LIB,Johnson/Weld,2843
Sarpy,Precinct 19,2,President,LIB,Johnson/Weld,61
Sarpy,Precinct 21,2,President,LIB,Johnson/Weld,58
Sarpy,Precinct 23,2,President,LIB,Johnson/Weld,112
