"county","precinct","district","office","party","candidate","votes"
"Cuming","BCN",NA,"Registered Voters","","",674
"Cuming","BL",NA,"Registered Voters","","",650
"Cuming","SSGC",NA,"Registered Voters","","",784
"Cuming","SW4",NA,"Registered Voters","","",593
"Cuming","WP2",NA,"Registered Voters","","",766
"Cuming","BGW",NA,"Registered Voters","","",1092
"Cuming","WP1&3",NA,"Registered Voters","","",1276
"Cuming","ABSENTEE",NA,"Registered Voters","","",0
"Cuming","Total",NA,"Registered Voters","","",5835
"Cuming","BCN",NA,"Ballots Cast","","",430
"Cuming","BL",NA,"Ballots Cast","","",387
"Cuming","SSGC",NA,"Ballots Cast","","",476
"Cuming","SW4",NA,"Ballots Cast","","",482
"Cuming","WP2",NA,"Ballots Cast","","",452
"Cuming","BGW",NA,"Ballots Cast","","",680
"Cuming","WP1&3",NA,"Ballots Cast","","",654
"Cuming","ABSENTEE",NA,"Ballots Cast","","",582
"Cuming","Total",NA,"Ballots Cast","","",4143
"Cuming","BCN",NA,"President","REP","Donald J. Trump",317
"Cuming","BL",NA,"President","REP","Donald J. Trump",311
"Cuming","SSGC",NA,"President","REP","Donald J. Trump",372
"Cuming","SW4",NA,"President","REP","Donald J. Trump",375
"Cuming","WP2",NA,"President","REP","Donald J. Trump",342
"Cuming","BGW",NA,"President","REP","Donald J. Trump",520
"Cuming","WP1&3",NA,"President","REP","Donald J. Trump",478
"Cuming","ABSENTEE",NA,"President","REP","Donald J. Trump",406
"Cuming","Total",NA,"President","REP","Donald J. Trump",3121
"Cuming","BCN",NA,"President","DEM","Hillary Clinton",85
"Cuming","BL",NA,"President","DEM","Hillary Clinton",55
"Cuming","SSGC",NA,"President","DEM","Hillary Clinton",70
"Cuming","SW4",NA,"President","DEM","Hillary Clinton",63
"Cuming","WP2",NA,"President","DEM","Hillary Clinton",71
"Cuming","BGW",NA,"President","DEM","Hillary Clinton",119
"Cuming","WP1&3",NA,"President","DEM","Hillary Clinton",123
"Cuming","ABSENTEE",NA,"President","DEM","Hillary Clinton",132
"Cuming","Total",NA,"President","DEM","Hillary Clinton",718
"Cuming","BCN",NA,"President","LIB","Johnson/Weld",16
"Cuming","BL",NA,"President","LIB","Johnson/Weld",7
"Cuming","SSGC",NA,"President","LIB","Johnson/Weld",18
"Cuming","SW4",NA,"President","LIB","Johnson/Weld",21
"Cuming","WP2",NA,"President","LIB","Johnson/Weld",16
"Cuming","BGW",NA,"President","LIB","Johnson/Weld",28
"Cuming","WP1&3",NA,"President","LIB","Johnson/Weld",27
"Cuming","ABSENTEE",NA,"President","LIB","Johnson/Weld",24
"Cuming","Total",NA,"President","LIB","Johnson/Weld",157
"Cuming","BCN",NA,"President","","Jill Stein",3
"Cuming","BL",NA,"President","","Jill Stein",2
"Cuming","SSGC",NA,"President","","Jill Stein",2
"Cuming","SW4",NA,"President","","Jill Stein",3
"Cuming","WP2",NA,"President","","Jill Stein",1
"Cuming","BGW",NA,"President","","Jill Stein",3
"Cuming","WP1&3",NA,"President","","Jill Stein",7
"Cuming","ABSENTEE",NA,"President","","Jill Stein",5
"Cuming","Total",NA,"President","","Jill Stein",26
"Cuming","BCN",NA,"President","","Write-ins",3
"Cuming","BL",NA,"President","","Write-ins",5
"Cuming","SSGC",NA,"President","","Write-ins",7
"Cuming","SW4",NA,"President","","Write-ins",5
"Cuming","WP2",NA,"President","","Write-ins",8
"Cuming","BGW",NA,"President","","Write-ins",5
"Cuming","WP1&3",NA,"President","","Write-ins",7
"Cuming","ABSENTEE",NA,"President","","Write-ins",10
"Cuming","Total",NA,"President","","Write-ins",50
"Cuming","BCN",NA,"President","","Over Votes",0
"Cuming","BL",NA,"President","","Over Votes",2
"Cuming","SSGC",NA,"President","","Over Votes",3
"Cuming","SW4",NA,"President","","Over Votes",2
"Cuming","WP2",NA,"President","","Over Votes",4
"Cuming","BGW",NA,"President","","Over Votes",1
"Cuming","WP1&3",NA,"President","","Over Votes",6
"Cuming","ABSENTEE",NA,"President","","Over Votes",2
"Cuming","Total",NA,"President","","Over Votes",20
"Cuming","BCN",NA,"President","","Under Votes",6
"Cuming","BL",NA,"President","","Under Votes",5
"Cuming","SSGC",NA,"President","","Under Votes",4
"Cuming","SW4",NA,"President","","Under Votes",13
"Cuming","WP2",NA,"President","","Under Votes",10
"Cuming","BGW",NA,"President","","Under Votes",4
"Cuming","WP1&3",NA,"President","","Under Votes",6
"Cuming","ABSENTEE",NA,"President","","Under Votes",5
"Cuming","Total",NA,"President","","Under Votes",53
"Cuming","BCN",1,"U.S. House","REP","Jeff Fortenberry",352
"Cuming","BL",1,"U.S. House","REP","Jeff Fortenberry",332
"Cuming","SSGC",1,"U.S. House","REP","Jeff Fortenberry",418
"Cuming","SW4",1,"U.S. House","REP","Jeff Fortenberry",416
"Cuming","WP2",1,"U.S. House","REP","Jeff Fortenberry",387
"Cuming","BGW",1,"U.S. House","REP","Jeff Fortenberry",541
"Cuming","WP1&3",1,"U.S. House","REP","Jeff Fortenberry",544
"Cuming","ABSENTEE",1,"U.S. House","REP","Jeff Fortenberry",457
"Cuming","Total",1,"U.S. House","REP","Jeff Fortenberry",3447
"Cuming","BCN",1,"U.S. House","DEM","Daniel M. Wik",55
"Cuming","BL",1,"U.S. House","DEM","Daniel M. Wik",42
"Cuming","SSGC",1,"U.S. House","DEM","Daniel M. Wik",45
"Cuming","SW4",1,"U.S. House","DEM","Daniel M. Wik",51
"Cuming","WP2",1,"U.S. House","DEM","Daniel M. Wik",49
"Cuming","BGW",1,"U.S. House","DEM","Daniel M. Wik",110
"Cuming","WP1&3",1,"U.S. House","DEM","Daniel M. Wik",80
"Cuming","ABSENTEE",1,"U.S. House","DEM","Daniel M. Wik",95
"Cuming","Total",1,"U.S. House","DEM","Daniel M. Wik",527
"Cuming","BCN",1,"U.S. House","","Write-ins",1
"Cuming","BL",1,"U.S. House","","Write-ins",1
