"county","precinct","district","office","party","candidate","votes"
"Saline","Absentee",NA,"Ballots Cast","","",629
"Saline","Absentee",NA,"President","REP","Donald J. Trump",286
"Saline","Absentee",NA,"President","DEM","Hillary Clinton",284
"Saline","Absentee",NA,"President","LIB","Gary Johnson",27
"Saline","Absentee",NA,"President","","Jill Stein",8
"Saline","Absentee",NA,"President","","Write-ins",10
"Saline","Absentee",3,"U.S. House","REP","Adrian Smith",428
"Saline","Absentee",3,"U.S. House","","Write-ins",14
"Saline","Crete 1",NA,"Ballots Cast","","",581
"Saline","Crete 1",NA,"President","REP","Donald J. Trump",268
"Saline","Crete 1",NA,"President","DEM","Hillary Clinton",247
"Saline","Crete 1",NA,"President","LIB","Gary Johnson",34
"Saline","Crete 1",NA,"President","","Jill Stein",6
"Saline","Crete 1",NA,"President","","Write-ins",11
"Saline","Crete 1",3,"U.S. House","REP","Adrian Smith",418
"Saline","Crete 1",3,"U.S. House","","Write-ins",18
"Saline","Crete 2",NA,"Ballots Cast","","",398
"Saline","Crete 2",NA,"President","REP","Donald J. Trump",179
"Saline","Crete 2",NA,"President","DEM","Hillary Clinton",173
"Saline","Crete 2",NA,"President","LIB","Gary Johnson",29
"Saline","Crete 2",NA,"President","","Jill Stein",8
"Saline","Crete 2",NA,"President","","Write-ins",5
"Saline","Crete 2",3,"U.S. House","REP","Adrian Smith",299
"Saline","Crete 2",3,"U.S. House","","Write-ins",12
"Saline","Crete 3",NA,"Ballots Cast","","",468
"Saline","Crete 3",NA,"President","REP","Donald J. Trump",205
"Saline","Crete 3",NA,"President","DEM","Hillary Clinton",215
"Saline","Crete 3",NA,"President","LIB","Gary Johnson",32
"Saline","Crete 3",NA,"President","","Jill Stein",3
"Saline","Crete 3",NA,"President","","Write-ins",8
"Saline","Crete 3",3,"U.S. House","REP","Adrian Smith",337
"Saline","Crete 3",3,"U.S. House","","Write-ins",13
"Saline","C & B",NA,"Ballots Cast","","",346
"Saline","C & B",NA,"President","REP","Donald J. Trump",223
"Saline","C & B",NA,"President","DEM","Hillary Clinton",94
"Saline","C & B",NA,"President","LIB","Gary Johnson",14
"Saline","C & B",NA,"President","","Jill Stein",0
"Saline","C & B",NA,"President","","Write-ins",9
"Saline","C & B",3,"U.S. House","REP","Adrian Smith",250
"Saline","C & B",3,"U.S. House","","Write-ins",7
"Saline","Dorchester",NA,"Ballots Cast","","",439
"Saline","Dorchester",NA,"President","REP","Donald J. Trump",283
"Saline","Dorchester",NA,"President","DEM","Hillary Clinton",119
"Saline","Dorchester",NA,"President","LIB","Gary Johnson",19
"Saline","Dorchester",NA,"President","","Jill Stein",6
"Saline","Dorchester",NA,"President","","Write-ins",3
"Saline","Dorchester",3,"U.S. House","REP","Adrian Smith",350
"Saline","Dorchester",3,"U.S. House","","Write-ins",10
"Saline","Friend 1",NA,"Ballots Cast","","",311
"Saline","Friend 1",NA,"President","REP","Donald J. Trump",222
"Saline","Friend 1",NA,"President","DEM","Hillary Clinton",62
"Saline","Friend 1",NA,"President","LIB","Gary Johnson",15
"Saline","Friend 1",NA,"President","","Jill Stein",3
"Saline","Friend 1",NA,"President","","Write-ins",6
"Saline","Friend 1",3,"U.S. House","REP","Adrian Smith",258
"Saline","Friend 1",3,"U.S. House","","Write-ins",4
"Saline","Friend 2",NA,"Ballots Cast","","",303
"Saline","Friend 2",NA,"President","REP","Donald J. Trump",220
"Saline","Friend 2",NA,"President","DEM","Hillary Clinton",63
