"county","precinct","district","office","party","candidate","votes"
"Thomas","Thomas","","President","REP","Donald J. Trump",344
"Thomas","Thomas","","President","DEM","Hillary Clinton",30
"Thomas","Thomas","","President","LIB","Johnson/Weld",10
"Thomas","Thomas","","President","PET","Jill Stein",3
"Thomas","Thomas","","President","NON","Scattering",6
"Thomas","Thomas","3","U.S. House","REP","Adrian Smith",340
"Thomas","Thomas","3","U.S. House","NON","Scattering",0
"Thomas","Thomas","","Public Service Commissioner","REP","Mary Ridder",304
"Thomas","Thomas","","Public Service Commissioner","NON","Scattering",3
"Thomas","Thomas","At-large","County Commissioner","REP","Pam Moody",325
"Thomas","Thomas","At-large","County Commissioner","NON","Scattering",9
"Thomas","Thomas","43","Legislature","NON","Al Davis",153
"Thomas","Thomas","43","Legislature","NON","Tom Brewer",231
"Thomas","Thomas","43","Legislature","NON","Scattering",1
"Thomas","Thomas","7","University Board of Regents","NON","Bob Phares",267
"Thomas","Thomas","7","University Board of Regents","NON","Scattering",3
"Thomas","Thomas","","Retain Chief Justice of the Supreme Court Michael Heavican","NON","Yes",205
"Thomas","Thomas","","Retain Chief Justice of the Supreme Court Michael Heavican","NON","No",76
"Thomas","Thomas","6","Retain Supreme Court Judge John F. Wright","NON","Yes",191
"Thomas","Thomas","6","Retain Supreme Court Judge John F. Wright","NON","No",77
"Thomas","Thomas","6","Retain Appeals Court Judge Frankie J. Moore","NON","Yes",195
"Thomas","Thomas","6","Retain Appeals Court Judge Frankie J. Moore","NON","Yes",76
"Thomas","Thomas","","Retain Nebraska Workers' Compensation Court Judge Daniel R. Fridrich","NON","Yes",191
"Thomas","Thomas","","Retain Nebraska Workers' Compensation Court Judge Daniel R. Fridrich","NON","No",77
"Thomas","Thomas","","Retain Nebraska Workers' Compensation Court Judge James R. Coe","NON","Yes",178
"Thomas","Thomas","","Retain Nebraska Workers' Compensation Court Judge James R. Coe","NON","No",79
"Thomas","Thomas","","Retain Nebraska Workers' Compensation Court Judge John R. Hoffert","NON","Yes",184
"Thomas","Thomas","","Retain Nebraska Workers' Compensation Court Judge John R. Hoffert","NON","No",75
"Thomas","Thomas","11","Retain District Court Judge David W. Urbom","NON","Yes",184
"Thomas","Thomas","11","Retain District Court Judge David W. Urbom","NON","No",75
"Thomas","Thomas","11","Retain District Court Judge James E. Doyle, IV","NON","Yes",192
"Thomas","Thomas","11","Retain District Court Judge James E. Doyle, IV","NON","No",72
"Thomas","Thomas","11","Retain County Court Judge Anne M. Paine","NON","Yes",185
"Thomas","Thomas","11","Retain County Court Judge Anne M. Paine","NON","No",72
"Thomas","Thomas","11","Retain County Court Judge Jeffrey Wightman","NON","Yes",185
"Thomas","Thomas","11","Retain County Court Judge Jeffrey Wightman","NON","No",74
"Thomas","Thomas","At-large","Mid-Plains Community College Board","NON","Ted A. Klug, Jr.",275
"Thomas","Thomas","At-large","Mid-Plains Community College Board","NON","Scattering",2
"Thomas","Thomas","3","Mid-Plains Community College Board","NON","Louis Stithem",284
"Thomas","Thomas","3","Mid-Plains Community College Board","NON","Scattering",2
"Thomas","Thomas","3","Upper Loup NRD Board of Directors","NON","Gary D. Reisner",81
"Thomas","Thomas","3","Upper Loup NRD Board of Directors","NON","Miles Maseberg",293
"Thomas","Thomas","3","Upper Loup NRD Board of Directors","NON","Scattering",0
"Thomas","Thomas","At-large","Custer Public Power District","NON","Greg J. Smith",232
"Thomas","Thomas","At-large","Custer Public Power District","NON","Brad Howard",246
"Thomas","Thomas","At-large","Custer Public Power District","NON","Scattering",5
"Thomas","Thomas","4","ESU No. 16 Board","NON","Robert L. Jones",214
"Thomas","Thomas","4","ESU No. 16 Board","NON","Scattering",5
"Thomas","Thomas","","Airport Authority","NON","Herb Hall",339
"Thomas","Thomas","","Airport Authority","NON","Scattering",55
"Thomas","Thomas","","Thedford Public School Board","NON","Bridget Licking",251
"","","","Thedford Public School Board","NON","Bridget Licking",300
"Thomas","Thomas","","Thedford Public School Board","NON","Jay Jones",171
"","","","Thedford Public School Board","NON","Jay Jones",205
"Thomas","Thomas","","Thedford Public School Board","NON","Jim Mills",173
"","","","Thedford Public School Board","NON","Jim Mills",193
"Thomas","Thomas","","Thedford Public School Board","NON","Matt D. Blackford",187
"","","","Thedford Public School Board","NON","Matt D. Blackford",225
"Thomas","Thomas","","Thedford Public School Board","NON","Scattering",6
"Thomas","Thomas","","Mullen Public School Board","NON","Barbara Svoboda",21
"Thomas","Thomas","","Mullen Public School Board","NON","Denise Vinton",31
"Thomas","Thomas","","Mullen Public School Board","NON","Jeff Forsen",15
"Thomas","Thomas","","Mullen Public School Board","NON","Travis Hampton",21
"Thomas","Thomas","","Mullen Public School Board","NON","Scattering",0
"Thomas","Thomas","","Sandhills Public School Board","NON","Tyson Cox",54
"Thomas","Thomas","","Sandhills Public School Board","NON","Michelle Milleson",46
"Thomas","Thomas","","Sandhills Public School Board","NON","Tedd N. Teahon",55
"Thomas","Thomas","","Sandhills Public School Board","NON","Scattering",9
"Thomas","Thomas","","Village of Thedford","NON","Jerry Linn",101
"Thomas","Thomas","","Village of Thedford","NON","Daniel Wadas",95
"Thomas","Thomas","","Village of Thedford","NON","Scattering",1
"","","","Thedford Public School Board","NON","Scattering",7
"Thomas","Thomas","","Village of Halsey","NON","Kris Ganoung",24
"","","","Village of Halsey","NON","Kris Ganoung",27
"Thomas","Thomas","","Village of Halsey","NON","Cole Seeley",28
"","","","Village of Halsey","NON","Cole Seeley",31
"Thomas","Thomas","","Village of Halsey","NON","Linda Cowdin",27
"","","","Village of Halsey","NON","Linda Cowdin",30
"Thomas","Thomas","","Village of Halsey","NON","Scattering",1
"Thomas","Thomas","","Referendum 426","NON","Retain",74
"Thomas","Thomas","","Referendum 426","NON","Repeal",306
