"county","precinct","district","office","party","candidate","votes"
"Dixon","Logan-Wakefield 3",NA,"President","REP","Donald J. Trump",152
"Dixon","Concord-Dixon-Clark",NA,"President","REP","Donald J. Trump",192
"Dixon","Newcastle-Daily-Hooker",NA,"President","REP","Donald J. Trump",317
"Dixon","Wakefield 1st",NA,"President","REP","Donald J. Trump",102
"Dixon","Wakefield 2nd",NA,"President","REP","Donald J. Trump",83
"Dixon","Springbank",NA,"President","REP","Donald J. Trump",202
"Dixon","Galena-Silvercreek",NA,"President","REP","Donald J. Trump",182
"Dixon","Provisional",NA,"President","REP","Donald J. Trump",12
"Dixon","Emerson",NA,"President","REP","Donald J. Trump",114
"Dixon","Ottercreek",NA,"President","REP","Donald J. Trump",99
"Dixon","Ponce Twp-Ponca 3",NA,"President","REP","Donald J. Trump",159
"Dixon","Ponca 1st",NA,"President","REP","Donald J. Trump",129
"Dixon","Ponca 2nd",NA,"President","REP","Donald J. Trump",148
"Dixon","Absentee",NA,"President","REP","Donald J. Trump",150
"Dixon","Total",NA,"President","REP","Donald J. Trump",2041
"Dixon","Logan-Wakefield 3",NA,"President","DEM","Hillary Clinton",31
"Dixon","Concord-Dixon-Clark",NA,"President","DEM","Hillary Clinton",42
"Dixon","Newcastle-Daily-Hooker",NA,"President","DEM","Hillary Clinton",88
"Dixon","Wakefield 1st",NA,"President","DEM","Hillary Clinton",56
"Dixon","Wakefield 2nd",NA,"President","DEM","Hillary Clinton",33
"Dixon","Springbank",NA,"President","DEM","Hillary Clinton",40
"Dixon","Galena-Silvercreek",NA,"President","DEM","Hillary Clinton",19
"Dixon","Provisional",NA,"President","DEM","Hillary Clinton",1
"Dixon","Emerson",NA,"President","DEM","Hillary Clinton",48
"Dixon","Ottercreek",NA,"President","DEM","Hillary Clinton",28
"Dixon","Ponce Twp-Ponca 3",NA,"President","DEM","Hillary Clinton",31
"Dixon","Ponca 1st",NA,"President","DEM","Hillary Clinton",43
"Dixon","Ponca 2nd",NA,"President","DEM","Hillary Clinton",31
"Dixon","Absentee",NA,"President","DEM","Hillary Clinton",65
"Dixon","Total",NA,"President","DEM","Hillary Clinton",556
"Dixon","Logan-Wakefield 3",NA,"President","LIB","Gary Johnson",8
"Dixon","Concord-Dixon-Clark",NA,"President","LIB","Gary Johnson",14
"Dixon","Newcastle-Daily-Hooker",NA,"President","LIB","Gary Johnson",22
"Dixon","Wakefield 1st",NA,"President","LIB","Gary Johnson",11
"Dixon","Wakefield 2nd",NA,"President","LIB","Gary Johnson",6
"Dixon","Springbank",NA,"President","LIB","Gary Johnson",9
"Dixon","Galena-Silvercreek",NA,"President","LIB","Gary Johnson",11
"Dixon","Provisional",NA,"President","LIB","Gary Johnson",1
"Dixon","Emerson",NA,"President","LIB","Gary Johnson",13
"Dixon","Ottercreek",NA,"President","LIB","Gary Johnson",7
"Dixon","Ponce Twp-Ponca 3",NA,"President","LIB","Gary Johnson",3
"Dixon","Ponca 1st",NA,"President","LIB","Gary Johnson",1
"Dixon","Ponca 2nd",NA,"President","LIB","Gary Johnson",5
"Dixon","Absentee",NA,"President","LIB","Gary Johnson",19
"Dixon","Total",NA,"President","LIB","Gary Johnson",130
"Dixon","Logan-Wakefield 3",NA,"President","","Jill Stein",0
"Dixon","Concord-Dixon-Clark",NA,"President","","Jill Stein",0
"Dixon","Newcastle-Daily-Hooker",NA,"President","","Jill Stein",4
"Dixon","Wakefield 1st",NA,"President","","Jill Stein",4
"Dixon","Wakefield 2nd",NA,"President","","Jill Stein",2
"Dixon","Springbank",NA,"President","","Jill Stein",4
"Dixon","Galena-Silvercreek",NA,"President","","Jill Stein",1
"Dixon","Provisional",NA,"President","","Jill Stein",0
"Dixon","Emerson",NA,"President","","Jill Stein",0
"Dixon","Ottercreek",NA,"President","","Jill Stein",1
"Dixon","Ponce Twp-Ponca 3",NA,"President","","Jill Stein",0
"Dixon","Ponca 1st",NA,"President","","Jill Stein",0
"Dixon","Ponca 2nd",NA,"President","","Jill Stein",0
"Dixon","Absentee",NA,"President","","Jill Stein",1
"Dixon","Total",NA,"President","","Jill Stein",17
"Dixon","Logan-Wakefield 3",NA,"President","","Write-ins",5
"Dixon","Concord-Dixon-Clark",NA,"President","","Write-ins",2
