"county","precinct","district","office","party","candidate","votes"
"Otoe","SBr",NA,"President",NA,"Write-ins",3
"Otoe","SBr",1,"U.S. House","REP","Jeff Fortenberry",239
"Otoe","SBr",1,"U.S. House","DEM","Daniel M. Wik",74
"Otoe","SBr",1,"U.S. House",NA,"Write-ins",0
"Otoe","SBr",NA,"State Legislature",NA,"Dan Watermeier",286
"Otoe","SBr",NA,"State Legislature",NA,"Write-ins",0
"Otoe","NC11",NA,"President","REP","Donald J. Trump",258
"Otoe","NC11",NA,"President","DEM","Hillary Clinton",83
"Otoe","NC11",NA,"President","LIB","Johnson/Weld",16
"Otoe","NC11",NA,"President","PET","Jill Stein",4
"Otoe","NC11",NA,"President",NA,"Write-ins",9
"Otoe","NC11",1,"U.S. House","REP","Jeff Fortenberry",271
"Otoe","NC11",1,"U.S. House","DEM","Daniel M. Wik",88
"Otoe","NC11",1,"U.S. House",NA,"Write-ins",1
"Otoe","NC11",NA,"State Legislature",NA,"Dan Watermeier",NA
"Otoe","NC11",NA,"State Legislature",NA,"Write-ins",NA
"Otoe","NC12",NA,"President","REP","Donald J. Trump",202
"Otoe","NC12",NA,"President","DEM","Hillary Clinton",96
"Otoe","NC12",NA,"President","LIB","Johnson/Weld",15
"Otoe","NC12",NA,"President","PET","Jill Stein",0
"Otoe","NC12",NA,"President",NA,"Write-ins",2
"Otoe","NC12",1,"U.S. House","REP","Jeff Fortenberry",233
"Otoe","NC12",1,"U.S. House","DEM","Daniel M. Wik",71
"Otoe","NC12",1,"U.S. House",NA,"Write-ins",0
"Otoe","NC12",NA,"State Legislature",NA,"Dan Watermeier",248
"Otoe","NC12",NA,"State Legislature",NA,"Write-ins",2
"Otoe","NC13",NA,"President","REP","Donald J. Trump",371
"Otoe","NC13",NA,"President","DEM","Hillary Clinton",112
"Otoe","NC13",NA,"President","LIB","Johnson/Weld",22
"Otoe","NC13",NA,"President","PET","Jill Stein",5
"Otoe","NC13",NA,"President",NA,"Write-ins",8
"Otoe","NC13",1,"U.S. House","REP","Jeff Fortenberry",422
"Otoe","NC13",1,"U.S. House","DEM","Daniel M. Wik",85
"Otoe","NC13",1,"U.S. House",NA,"Write-ins",2
"Otoe","NC13",NA,"State Legislature",NA,"Dan Watermeier",NA
"Otoe","NC13",NA,"State Legislature",NA,"Write-ins",NA
"Otoe","NC14",NA,"President","REP","Donald J. Trump",193
"Otoe","NC14",NA,"President","DEM","Hillary Clinton",95
"Otoe","NC14",NA,"President","LIB","Johnson/Weld",14
"Otoe","NC14",NA,"President","PET","Jill Stein",2
"Otoe","NC14",NA,"President",NA,"Write-ins",7
"Otoe","NC14",1,"U.S. House","REP","Jeff Fortenberry",225
"Otoe","NC14",1,"U.S. House","DEM","Daniel M. Wik",71
"Otoe","NC14",1,"U.S. House",NA,"Write-ins",1
"Otoe","NC14",NA,"State Legislature",NA,"Dan Watermeier",242
"Otoe","NC14",NA,"State Legislature",NA,"Write-ins",5
"Otoe","NC15",NA,"President","REP","Donald J. Trump",308
"Otoe","NC15",NA,"President","DEM","Hillary Clinton",92
"Otoe","NC15",NA,"President","LIB","Johnson/Weld",29
"Otoe","NC15",NA,"President","PET","Jill Stein",1
"Otoe","NC15",NA,"President",NA,"Write-ins",7
"Otoe","NC15",1,"U.S. House","REP","Jeff Fortenberry",333
"Otoe","NC15",1,"U.S. House","DEM","Daniel M. Wik",85
"Otoe","NC15",1,"U.S. House",NA,"Write-ins",1
"Otoe","NC15",NA,"State Legislature",NA,"Dan Watermeier",375
"Otoe","NC15",NA,"State Legislature",NA,"Write-ins",1
"Otoe","NC16",NA,"President","REP","Donald J. Trump",348
"Otoe","NC16",NA,"President","DEM","Hillary Clinton",148
"Otoe","NC16",NA,"President","LIB","Johnson/Weld",19
"Otoe","NC16",NA,"President","PET","Jill Stein",5
"Otoe","NC16",NA,"President",NA,"Write-ins",3
"Otoe","NC16",1,"U.S. House","REP","Jeff Fortenberry",429
"Otoe","NC16",1,"U.S. House","DEM","Daniel M. Wik",93
"Otoe","NC16",1,"U.S. House",NA,"Write-ins",1
"Otoe","NC16",NA,"State Legislature",NA,"Dan Watermeier",449
"Otoe","NC16",NA,"State Legislature",NA,"Write-ins",2
