"county","precinct","district","office","party","candidate","votes"
"Antelope","Provisional",NA,"President","LIB","Gary Johnson",2
"Antelope","Total",NA,"President","LIB","Gary Johnson",105
"Antelope","Tilden",NA,"President","","Jill Stein",2
"Antelope","Tilden 1st Ward",NA,"President","","Jill Stein",0
"Antelope","Oakdale",NA,"President","","Jill Stein",4
"Antelope","Neligh",NA,"President","","Jill Stein",1
"Antelope","Neligh 1st Ward",NA,"President","","Jill Stein",1
"Antelope","Neligh 2nd Ward",NA,"President","","Jill Stein",2
"Antelope","Brunswick",NA,"President","","Jill Stein",0
"Antelope","Elgin",NA,"President","","Jill Stein",1
"Antelope","Elgin 1st Ward",NA,"President","","Jill Stein",1
"Antelope","Elgin 2nd Ward",NA,"President","","Jill Stein",2
"Antelope","Royal",NA,"President","","Jill Stein",0
"Antelope","Clearwater",NA,"President","","Jill Stein",1
"Antelope","Orchard",NA,"President","","Jill Stein",2
"Antelope","Absentee",NA,"President","","Jill Stein",2
"Antelope","Provisional",NA,"President","","Jill Stein",0
"Antelope","Total",NA,"President","","Jill Stein",19
"Antelope","Tilden",NA,"President","","Write-ins",1
"Antelope","Tilden 1st Ward",NA,"President","","Write-ins",2
"Antelope","Oakdale",NA,"President","","Write-ins",3
"Antelope","Neligh",NA,"President","","Write-ins",4
"Antelope","Neligh 1st Ward",NA,"President","","Write-ins",2
"Antelope","Neligh 2nd Ward",NA,"President","","Write-ins",2
"Antelope","Brunswick",NA,"President","","Write-ins",4
"Antelope","Elgin",NA,"President","","Write-ins",2
"Antelope","Elgin 1st Ward",NA,"President","","Write-ins",0
"Antelope","Elgin 2nd Ward",NA,"President","","Write-ins",1
"Antelope","Royal",NA,"President","","Write-ins",2
"Antelope","Clearwater",NA,"President","","Write-ins",2
"Antelope","Orchard",NA,"President","","Write-ins",6
"Antelope","Absentee",NA,"President","","Write-ins",11
"Antelope","Provisional",NA,"President","","Write-ins",0
"Antelope","Total",NA,"President","","Write-ins",42
"Antelope","Tilden",3,"U.S. House","REP","Adrian Smith",100
"Antelope","Tilden 1st Ward",3,"U.S. House","REP","Adrian Smith",97
"Antelope","Oakdale",3,"U.S. House","REP","Adrian Smith",190
"Antelope","Neligh",3,"U.S. House","REP","Adrian Smith",179
"Antelope","Neligh 1st Ward",3,"U.S. House","REP","Adrian Smith",303
"Antelope","Neligh 2nd Ward",3,"U.S. House","REP","Adrian Smith",224
"Antelope","Brunswick",3,"U.S. House","REP","Adrian Smith",246
"Antelope","Elgin",3,"U.S. House","REP","Adrian Smith",172
"Antelope","Elgin 1st Ward",3,"U.S. House","REP","Adrian Smith",113
"Antelope","Elgin 2nd Ward",3,"U.S. House","REP","Adrian Smith",140
"Antelope","Royal",3,"U.S. House","REP","Adrian Smith",97
"Antelope","Clearwater",3,"U.S. House","REP","Adrian Smith",285
"Antelope","Orchard",3,"U.S. House","REP","Adrian Smith",230
"Antelope","Absentee",3,"U.S. House","REP","Adrian Smith",415
"Antelope","Provisional",3,"U.S. House","REP","Adrian Smith",17
"Antelope","Total",3,"U.S. House","REP","Adrian Smith",2808
"Antelope","Tilden",3,"U.S. House","","Write-ins",2
"Antelope","Tilden 1st Ward",3,"U.S. House","","Write-ins",0
"Antelope","Oakdale",3,"U.S. House","","Write-ins",1
"Antelope","Neligh",3,"U.S. House","","Write-ins",2
"Antelope","Neligh 1st Ward",3,"U.S. House","","Write-ins",5
"Antelope","Neligh 2nd Ward",3,"U.S. House","","Write-ins",1
"Antelope","Brunswick",3,"U.S. House","","Write-ins",1
"Antelope","Elgin",3,"U.S. House","","Write-ins",0
"Antelope","Elgin 1st Ward",3,"U.S. House","","Write-ins",0
"Antelope","Elgin 2nd Ward",3,"U.S. House","","Write-ins",0
"Antelope","Royal",3,"U.S. House","","Write-ins",0
"Antelope","Clearwater",3,"U.S. House","","Write-ins",1
"Antelope","Orchard",3,"U.S. House","","Write-ins",1
"Antelope","Absentee",3,"U.S. House","","Write-ins",4
"Antelope","Provisional",3,"U.S. House","","Write-ins",0
"Antelope","Total",3,"U.S. House","","Write-ins",18
"Antelope","Tilden",41,"State Legislature","","Tom Briese",81
"Antelope","Tilden 1st Ward",41,"State Legislature","","Tom Briese",82
"Antelope","Oakdale",41,"State Legislature","","Tom Briese",156
"Antelope","Neligh",41,"State Legislature","","Tom Briese",130
"Antelope","Neligh 1st Ward",41,"State Legislature","","Tom Briese",251
"Antelope","Neligh 2nd Ward",41,"State Legislature","","Tom Briese",189
"Antelope","Brunswick",41,"State Legislature","","Tom Briese",192
"Antelope","Elgin",41,"State Legislature","","Tom Briese",143
"Antelope","Elgin 1st Ward",41,"State Legislature","","Tom Briese",104
"Antelope","Elgin 2nd Ward",41,"State Legislature","","Tom Briese",127
"Antelope","Royal",41,"State Legislature","","Tom Briese",69
"Antelope","Clearwater",41,"State Legislature","","Tom Briese",222
"Antelope","Orchard",41,"State Legislature","","Tom Briese",190
"Antelope","Absentee",41,"State Legislature","","Tom Briese",334
"Antelope","Provisional",41,"State Legislature","","Tom Briese",15
"Antelope","Total",41,"State Legislature","","Tom Briese",2285
"Antelope","Tilden",41,"State Legislature","","Write-ins",0
"Antelope","Tilden 1st Ward",41,"State Legislature","","Write-ins",0
"Antelope","Oakdale",41,"State Legislature","","Write-ins",1
"Antelope","Neligh",41,"State Legislature","","Write-ins",2
"Antelope","Neligh 1st Ward",41,"State Legislature","","Write-ins",4
"Antelope","Neligh 2nd Ward",41,"State Legislature","","Write-ins",0
"Antelope","Brunswick",41,"State Legislature","","Write-ins",0
"Antelope","Elgin",41,"State Legislature","","Write-ins",0
"Antelope","Elgin 1st Ward",41,"State Legislature","","Write-ins",0
"Antelope","Elgin 2nd Ward",41,"State Legislature","","Write-ins",1
"Antelope","Royal",41,"State Legislature","","Write-ins",0
"Antelope","Clearwater",41,"State Legislature","","Write-ins",1
"Antelope","Orchard",41,"State Legislature","","Write-ins",1
"Antelope","Absentee",41,"State Legislature","","Write-ins",1
"Antelope","Provisional",41,"State Legislature","","Write-ins",0
"Antelope","Total",41,"State Legislature","","Write-ins",11
