"county","precinct","district","office","party","candidate","votes"
"Lincoln","Precinct 10",NA,"President","LIB","Gary Johnson",62
"Lincoln","Precinct 12",NA,"President","LIB","Gary Johnson",45
"Lincoln","Precinct 13",NA,"President","LIB","Gary Johnson",42
"Lincoln","Precinct 15",NA,"President","LIB","Gary Johnson",19
"Lincoln","Precinct 16",NA,"President","LIB","Gary Johnson",29
"Lincoln","Precinct 2",NA,"President","LIB","Gary Johnson",34
"Lincoln","Precinct 3",NA,"President","LIB","Gary Johnson",34
"Lincoln","Precinct 4",NA,"President","LIB","Gary Johnson",15
"Lincoln","Precinct 5",NA,"President","LIB","Gary Johnson",25
"Lincoln","Precinct 6",NA,"President","LIB","Gary Johnson",34
"Lincoln","Precinct 7",NA,"President","LIB","Gary Johnson",35
"Lincoln","Precinct 8",NA,"President","LIB","Gary Johnson",25
"Lincoln","Precinct 9",NA,"President","LIB","Gary Johnson",50
"Lincoln","Sellers",NA,"President","LIB","Gary Johnson",16
"Lincoln","Sutherland",NA,"President","LIB","Gary Johnson",41
"Lincoln","Wallace",NA,"President","LIB","Gary Johnson",3
"Lincoln","Absentee/Early Vote",NA,"President","","Jill Stein",0
"Lincoln","Brady",NA,"President","","Jill Stein",5
"Lincoln","Countywide",NA,"President","","Jill Stein",0
"Lincoln","Hall",NA,"President","","Jill Stein",2
"Lincoln","Hershey",NA,"President","","Jill Stein",5
"Lincoln","Hinman",NA,"President","","Jill Stein",3
"Lincoln","Maxwell",NA,"President","","Jill Stein",3
"Lincoln","Medicine",NA,"President","","Jill Stein",0
"Lincoln","New/Former Resident",NA,"President","","Jill Stein",0
"Lincoln","Osgood",NA,"President","","Jill Stein",8
"Lincoln","Precinct 1",NA,"President","","Jill Stein",5
"Lincoln","Precinct 10",NA,"President","","Jill Stein",14
"Lincoln","Precinct 12",NA,"President","","Jill Stein",5
"Lincoln","Precinct 13",NA,"President","","Jill Stein",9
"Lincoln","Precinct 15",NA,"President","","Jill Stein",8
"Lincoln","Precinct 16",NA,"President","","Jill Stein",6
"Lincoln","Precinct 2",NA,"President","","Jill Stein",6
"Lincoln","Precinct 3",NA,"President","","Jill Stein",1
"Lincoln","Precinct 4",NA,"President","","Jill Stein",1
"Lincoln","Precinct 5",NA,"President","","Jill Stein",2
"Lincoln","Precinct 6",NA,"President","","Jill Stein",7
"Lincoln","Precinct 7",NA,"President","","Jill Stein",3
"Lincoln","Precinct 8",NA,"President","","Jill Stein",1
"Lincoln","Precinct 9",NA,"President","","Jill Stein",3
"Lincoln","Sellers",NA,"President","","Jill Stein",7
"Lincoln","Sutherland",NA,"President","","Jill Stein",3
"Lincoln","Wallace",NA,"President","","Jill Stein",0
"Lincoln","Absentee/Early Vote",NA,"President","REP","Donald J. Trump",0
"Lincoln","Brady",NA,"President","REP","Donald J. Trump",461
"Lincoln","Countywide",NA,"President","REP","Donald J. Trump",0
"Lincoln","Hall",NA,"President","REP","Donald J. Trump",809
"Lincoln","Hershey",NA,"President","REP","Donald J. Trump",710
"Lincoln","Hinman",NA,"President","REP","Donald J. Trump",295
"Lincoln","Maxwell",NA,"President","REP","Donald J. Trump",342
"Lincoln","Medicine",NA,"President","REP","Donald J. Trump",152
"Lincoln","New/Former Resident",NA,"President","REP","Donald J. Trump",4
"Lincoln","Osgood",NA,"President","REP","Donald J. Trump",961
"Lincoln","Precinct 1",NA,"President","REP","Donald J. Trump",513
"Lincoln","Precinct 10",NA,"President","REP","Donald J. Trump",746
"Lincoln","Precinct 12",NA,"President","REP","Donald J. Trump",411
"Lincoln","Precinct 13",NA,"President","REP","Donald J. Trump",723
"Lincoln","Precinct 15",NA,"President","REP","Donald J. Trump",300
"Lincoln","Precinct 16",NA,"President","REP","Donald J. Trump",344
"Lincoln","Precinct 2",NA,"President","REP","Donald J. Trump",391
"Lincoln","Precinct 3",NA,"President","REP","Donald J. Trump",308
"Lincoln","Precinct 4",NA,"President","REP","Donald J. Trump",305
"Lincoln","Precinct 5",NA,"President","REP","Donald J. Trump",232
"Lincoln","Precinct 6",NA,"President","REP","Donald J. Trump",897
"Lincoln","Precinct 7",NA,"President","REP","Donald J. Trump",660
"Lincoln","Precinct 8",NA,"President","REP","Donald J. Trump",591
"Lincoln","Precinct 9",NA,"President","REP","Donald J. Trump",543
"Lincoln","Sellers",NA,"President","REP","Donald J. Trump",483
"Lincoln","Sutherland",NA,"President","REP","Donald J. Trump",693
"Lincoln","Wallace",NA,"President","REP","Donald J. Trump",290
"Lincoln","Absentee/Early Vote",3,"U.S. House","REP","Adrian Smith",0
"Lincoln","Brady",3,"U.S. House","REP","Adrian Smith",484
"Lincoln","Countywide",3,"U.S. House","REP","Adrian Smith",0
"Lincoln","Hall",3,"U.S. House","REP","Adrian Smith",810
"Lincoln","Hershey",3,"U.S. House","REP","Adrian Smith",744
"Lincoln","Hinman",3,"U.S. House","REP","Adrian Smith",314
"Lincoln","Maxwell",3,"U.S. House","REP","Adrian Smith",373
"Lincoln","Medicine",3,"U.S. House","REP","Adrian Smith",147
"Lincoln","New/Former Resident",3,"U.S. House","REP","Adrian Smith",0
"Lincoln","Osgood",3,"U.S. House","REP","Adrian Smith",1022
"Lincoln","Precinct 1",3,"U.S. House","REP","Adrian Smith",623
"Lincoln","Precinct 10",3,"U.S. House","REP","Adrian Smith",865
"Lincoln","Precinct 12",3,"U.S. House","REP","Adrian Smith",511
"Lincoln","Precinct 13",3,"U.S. House","REP","Adrian Smith",854
"Lincoln","Precinct 15",3,"U.S. House","REP","Adrian Smith",351
"Lincoln","Precinct 16",3,"U.S. House","REP","Adrian Smith",390
"Lincoln","Precinct 2",3,"U.S. House","REP","Adrian Smith",487
"Lincoln","Precinct 3",3,"U.S. House","REP","Adrian Smith",387
"Lincoln","Precinct 4",3,"U.S. House","REP","Adrian Smith",332
"Lincoln","Precinct 5",3,"U.S. House","REP","Adrian Smith",300
"Lincoln","Precinct 6",3,"U.S. House","REP","Adrian Smith",1063
"Lincoln","Precinct 7",3,"U.S. House","REP","Adrian Smith",743
"Lincoln","Precinct 8",3,"U.S. House","REP","Adrian Smith",683
"Lincoln","Precinct 9",3,"U.S. House","REP","Adrian Smith",662
"Lincoln","Sellers",3,"U.S. House","REP","Adrian Smith",503
"Lincoln","Sutherland",3,"U.S. House","REP","Adrian Smith",755
"Lincoln","Wallace",3,"U.S. House","REP","Adrian Smith",272
