"county","precinct","district","office","party","candidate","votes"
"Phelps","Cottonwood-Anderson",NA,"Registered Voters","","",162
"Phelps","Cottonwood-Anderson",NA,"Ballots Cast","","",139
"Phelps","Cottonwood-Anderson",NA,"President","REP","Donald J. Trump",110
"Phelps","Cottonwood-Anderson",NA,"President","DEM","Hillary Clinton",10
"Phelps","Cottonwood-Anderson",NA,"President","LIB","Gary Johnson",14
"Phelps","Cottonwood-Anderson",NA,"President","","Jill Stein",0
"Phelps","Cottonwood-Anderson",NA,"President","","Write-ins",2
"Phelps","Cottonwood-Anderson",NA,"President","","Over Votes",0
"Phelps","Cottonwood-Anderson",NA,"President","","Under Votes",3
"Phelps","Cottonwood-Anderson",3,"U.S. House","","Adrian Smith",117
"Phelps","Cottonwood-Anderson",3,"U.S. House","","Write-ins",2
"Phelps","Cottonwood-Anderson",3,"U.S. House","","Over Votes",0
"Phelps","Cottonwood-Anderson",3,"U.S. House","","Under Votes",20
"Phelps","Williamsburg-Westside",NA,"Registered Voters","","",177
"Phelps","Williamsburg-Westside",NA,"Ballots Cast","","",144
"Phelps","Williamsburg-Westside",NA,"President","REP","Donald J. Trump",111
"Phelps","Williamsburg-Westside",NA,"President","DEM","Hillary Clinton",13
"Phelps","Williamsburg-Westside",NA,"President","LIB","Gary Johnson",12
"Phelps","Williamsburg-Westside",NA,"President","","Jill Stein",0
"Phelps","Williamsburg-Westside",NA,"President","","Write-ins",6
"Phelps","Williamsburg-Westside",NA,"President","","Over Votes",0
"Phelps","Williamsburg-Westside",NA,"President","","Under Votes",2
"Phelps","Williamsburg-Westside",3,"U.S. House","","Adrian Smith",124
"Phelps","Williamsburg-Westside",3,"U.S. House","","Write-ins",2
"Phelps","Williamsburg-Westside",3,"U.S. House","","Over Votes",0
"Phelps","Williamsburg-Westside",3,"U.S. House","","Under Votes",18
"Phelps","Garfield-Union",NA,"Registered Voters","","",175
"Phelps","Garfield-Union",NA,"Ballots Cast","","",124
"Phelps","Garfield-Union",NA,"President","REP","Donald J. Trump",98
"Phelps","Garfield-Union",NA,"President","DEM","Hillary Clinton",19
"Phelps","Garfield-Union",NA,"President","LIB","Gary Johnson",2
"Phelps","Garfield-Union",NA,"President","","Jill Stein",2
"Phelps","Garfield-Union",NA,"President","","Write-ins",1
"Phelps","Garfield-Union",NA,"President","","Over Votes",0
"Phelps","Garfield-Union",NA,"President","","Under Votes",2
"Phelps","Garfield-Union",3,"U.S. House","","Adrian Smith",104
"Phelps","Garfield-Union",3,"U.S. House","","Write-ins",2
"Phelps","Garfield-Union",3,"U.S. House","","Over Votes",0
"Phelps","Garfield-Union",3,"U.S. House","","Under Votes",18
"Phelps","Westmark-Center",NA,"Registered Voters","","",241
"Phelps","Westmark-Center",NA,"Ballots Cast","","",165
"Phelps","Westmark-Center",NA,"President","REP","Donald J. Trump",152
"Phelps","Westmark-Center",NA,"President","DEM","Hillary Clinton",9
"Phelps","Westmark-Center",NA,"President","LIB","Gary Johnson",2
"Phelps","Westmark-Center",NA,"President","","Jill Stein",0
"Phelps","Westmark-Center",NA,"President","","Write-ins",0
"Phelps","Westmark-Center",NA,"President","","Over Votes",0
"Phelps","Westmark-Center",NA,"President","","Under Votes",2
"Phelps","Westmark-Center",3,"U.S. House","","Adrian Smith",149
"Phelps","Westmark-Center",3,"U.S. House","","Write-ins",3
"Phelps","Westmark-Center",3,"U.S. House","","Over Votes",0
"Phelps","Westmark-Center",3,"U.S. House","","Under Votes",13
"Phelps","Divide-Lake",NA,"Registered Voters","","",341
"Phelps","Divide-Lake",NA,"Ballots Cast","","",230
"Phelps","Divide-Lake",NA,"President","REP","Donald J. Trump",210
"Phelps","Divide-Lake",NA,"President","DEM","Hillary Clinton",14
"Phelps","Divide-Lake",NA,"President","LIB","Gary Johnson",3
"Phelps","Divide-Lake",NA,"President","","Jill Stein",1
"Phelps","Divide-Lake",NA,"President","","Write-ins",0
"Phelps","Divide-Lake",NA,"President","","Over Votes",1
"Phelps","Divide-Lake",NA,"President","","Under Votes",1
"Phelps","Divide-Lake",3,"U.S. House","","Adrian Smith",212
"Phelps","Divide-Lake",3,"U.S. House","","Write-ins",0
"Phelps","Divide-Lake",3,"U.S. House","","Over Votes",0
"Phelps","Divide-Lake",3,"U.S. House","","Under Votes",18
"Phelps","Sheridan-Prairie",NA,"Registered Voters","","",416
"Phelps","Sheridan-Prairie",NA,"Ballots Cast","","",223
"Phelps","Sheridan-Prairie",NA,"President","REP","Donald J. Trump",207
"Phelps","Sheridan-Prairie",NA,"President","DEM","Hillary Clinton",6
"Phelps","Sheridan-Prairie",NA,"President","LIB","Gary Johnson",2
"Phelps","Sheridan-Prairie",NA,"President","","Jill Stein",1
"Phelps","Sheridan-Prairie",NA,"President","","Write-ins",6
"Phelps","Sheridan-Prairie",NA,"President","","Over Votes",1
"Phelps","Sheridan-Prairie",NA,"President","","Under Votes",0
"Phelps","Sheridan-Prairie",3,"U.S. House","","Adrian Smith",199
"Phelps","Sheridan-Prairie",3,"U.S. House","","Write-ins",2
"Phelps","Sheridan-Prairie",3,"U.S. House","","Over Votes",0
"Phelps","Sheridan-Prairie",3,"U.S. House","","Under Votes",22
"Phelps","Rockfalls-Industry",NA,"Registered Voters","","",147
"Phelps","Rockfalls-Industry",NA,"Ballots Cast","","",121
"Phelps","Rockfalls-Industry",NA,"President","REP","Donald J. Trump",103
"Phelps","Rockfalls-Industry",NA,"President","DEM","Hillary Clinton",10
"Phelps","Rockfalls-Industry",NA,"President","LIB","Gary Johnson",6
"Phelps","Rockfalls-Industry",NA,"President","","Jill Stein",0
"Phelps","Rockfalls-Industry",NA,"President","","Write-ins",1
"Phelps","Rockfalls-Industry",NA,"President","","Over Votes",0
"Phelps","Rockfalls-Industry",NA,"President","","Under Votes",1
"Phelps","Rockfalls-Industry",3,"U.S. House","","Adrian Smith",111
"Phelps","Rockfalls-Industry",3,"U.S. House","","Write-ins",0
