"county","precinct","district","office","party","candidate","votes"
"Howard","Ward 1",NA,"President","REP","Donald J. Trump",390
"Howard","Ward 2",NA,"President","REP","Donald J. Trump",449
"Howard","Spring Creek",NA,"President","REP","Donald J. Trump",98
"Howard","Elba",NA,"President","REP","Donald J. Trump",189
"Howard","Posen",NA,"President","REP","Donald J. Trump",175
"Howard","Dannebrog",NA,"President","REP","Donald J. Trump",254
"Howard","Loup Fork",NA,"President","REP","Donald J. Trump",137
"Howard","St. Libory",NA,"President","REP","Donald J. Trump",268
"Howard","Early",NA,"President","REP","Donald J. Trump",324
"Howard","Total",NA,"President","REP","Donald J. Trump",2284
"Howard","Ward 1",NA,"President","DEM","Hillary Clinton",84
"Howard","Ward 2",NA,"President","DEM","Hillary Clinton",110
"Howard","Spring Creek",NA,"President","DEM","Hillary Clinton",12
"Howard","Elba",NA,"President","DEM","Hillary Clinton",33
"Howard","Posen",NA,"President","DEM","Hillary Clinton",40
"Howard","Dannebrog",NA,"President","DEM","Hillary Clinton",75
"Howard","Loup Fork",NA,"President","DEM","Hillary Clinton",36
"Howard","St. Libory",NA,"President","DEM","Hillary Clinton",48
"Howard","Early",NA,"President","DEM","Hillary Clinton",106
"Howard","Total",NA,"President","DEM","Hillary Clinton",544
"Howard","Ward 1",NA,"President","LIB","Gary Johnson",17
"Howard","Ward 2",NA,"President","LIB","Gary Johnson",22
"Howard","Spring Creek",NA,"President","LIB","Gary Johnson",2
"Howard","Elba",NA,"President","LIB","Gary Johnson",6
"Howard","Posen",NA,"President","LIB","Gary Johnson",6
"Howard","Dannebrog",NA,"President","LIB","Gary Johnson",17
"Howard","Loup Fork",NA,"President","LIB","Gary Johnson",5
"Howard","St. Libory",NA,"President","LIB","Gary Johnson",15
"Howard","Early",NA,"President","LIB","Gary Johnson",18
"Howard","Total",NA,"President","LIB","Gary Johnson",108
"Howard","Ward 1",NA,"President","","Jill Stein",4
"Howard","Ward 2",NA,"President","","Jill Stein",5
"Howard","Spring Creek",NA,"President","","Jill Stein",0
"Howard","Elba",NA,"President","","Jill Stein",3
"Howard","Posen",NA,"President","","Jill Stein",0
"Howard","Dannebrog",NA,"President","","Jill Stein",5
"Howard","Loup Fork",NA,"President","","Jill Stein",3
"Howard","St. Libory",NA,"President","","Jill Stein",2
"Howard","Early",NA,"President","","Jill Stein",0
"Howard","Total",NA,"President","","Jill Stein",22
"Howard","Ward 1",3,"U.S. House","REP","Adrian Smith",433
"Howard","Ward 2",3,"U.S. House","REP","Adrian Smith",486
"Howard","Spring Creek",3,"U.S. House","REP","Adrian Smith",94
"Howard","Elba",3,"U.S. House","REP","Adrian Smith",196
"Howard","Posen",3,"U.S. House","REP","Adrian Smith",183
"Howard","Dannebrog",3,"U.S. House","REP","Adrian Smith",300
"Howard","Loup Fork",3,"U.S. House","REP","Adrian Smith",154
"Howard","St. Libory",3,"U.S. House","REP","Adrian Smith",293
"Howard","Early",3,"U.S. House","REP","Adrian Smith",344
"Howard","Total",3,"U.S. House","REP","Adrian Smith",2483
"Howard","Ward 1",41,"State Legislature","","Tom Briese",378
"Howard","Ward 2",41,"State Legislature","","Tom Briese",414
"Howard","Spring Creek",41,"State Legislature","","Tom Briese",78
"Howard","Elba",41,"State Legislature","","Tom Briese",158
"Howard","Posen",41,"State Legislature","","Tom Briese",147
"Howard","Dannebrog",41,"State Legislature","","Tom Briese",274
"Howard","Loup Fork",41,"State Legislature","","Tom Briese",141
"Howard","St. Libory",41,"State Legislature","","Tom Briese",238
"Howard","Early",41,"State Legislature","","Tom Briese",271
"Howard","Total",41,"State Legislature","","Tom Briese",2099
"","",NA,"","","",NA
