"county","precinct","district","office","party","candidate","votes"
"Keya Paha","Absentee/Early Vote",NA,"President","DEM","Hillary Clinton",12
"Keya Paha","Countywide",NA,"President","DEM","Hillary Clinton",0
"Keya Paha","Custer",NA,"President","DEM","Hillary Clinton",15
"Keya Paha","Garfield",NA,"President","DEM","Hillary Clinton",9
"Keya Paha","Mills",NA,"President","DEM","Hillary Clinton",3
"Keya Paha","New/Former Resident",NA,"President","DEM","Hillary Clinton",1
"Keya Paha","Absentee/Early Vote",NA,"President","LIB","Gary Johnson",12
"Keya Paha","Countywide",NA,"President","LIB","Gary Johnson",0
"Keya Paha","Custer",NA,"President","LIB","Gary Johnson",2
"Keya Paha","Garfield",NA,"President","LIB","Gary Johnson",2
"Keya Paha","Mills",NA,"President","LIB","Gary Johnson",1
"Keya Paha","New/Former Resident",NA,"President","LIB","Gary Johnson",0
"Keya Paha","Absentee/Early Vote",NA,"President","","Jill Stein",0
"Keya Paha","Countywide",NA,"President","","Jill Stein",0
"Keya Paha","Custer",NA,"President","","Jill Stein",0
"Keya Paha","Garfield",NA,"President","","Jill Stein",0
"Keya Paha","Mills",NA,"President","","Jill Stein",0
"Keya Paha","New/Former Resident",NA,"President","","Jill Stein",0
"Keya Paha","Absentee/Early Vote",NA,"President","REP","Donald J. Trump",135
"Keya Paha","Countywide",NA,"President","REP","Donald J. Trump",0
"Keya Paha","Custer",NA,"President","REP","Donald J. Trump",131
"Keya Paha","Garfield",NA,"President","REP","Donald J. Trump",113
"Keya Paha","Mills",NA,"President","REP","Donald J. Trump",79
"Keya Paha","New/Former Resident",NA,"President","REP","Donald J. Trump",2
"Keya Paha","Absentee/Early Vote",3,"U.S. House","REP","Adrian Smith",134
"Keya Paha","Countywide",3,"U.S. House","REP","Adrian Smith",0
"Keya Paha","Custer",3,"U.S. House","REP","Adrian Smith",128
"Keya Paha","Garfield",3,"U.S. House","REP","Adrian Smith",99
"Keya Paha","Mills",3,"U.S. House","REP","Adrian Smith",72
"Keya Paha","New/Former Resident",3,"U.S. House","REP","Adrian Smith",0
"Keya Paha","Absentee/Early Vote",43,"State Legislature","","Al Davis",61
"Keya Paha","Countywide",43,"State Legislature","","Al Davis",0
"Keya Paha","Custer",43,"State Legislature","","Al Davis",58
"Keya Paha","Garfield",43,"State Legislature","","Al Davis",36
"Keya Paha","Mills",43,"State Legislature","","Al Davis",32
"Keya Paha","New/Former Resident",43,"State Legislature","","Al Davis",0
"Keya Paha","Absentee/Early Vote",43,"State Legislature","","Tom Brewer",85
"Keya Paha","Countywide",43,"State Legislature","","Tom Brewer",0
"Keya Paha","Custer",43,"State Legislature","","Tom Brewer",84
"Keya Paha","Garfield",43,"State Legislature","","Tom Brewer",83
"Keya Paha","Mills",43,"State Legislature","","Tom Brewer",43
"Keya Paha","New/Former Resident",43,"State Legislature","","Tom Brewer",0
