"county","precinct","district","office","party","candidate","votes"
"Custer","Lillian/Milburn",NA,"President","DEM","Hillary Clinton",3
"Custer","Corner/Sargent Rural",NA,"President","DEM","Hillary Clinton",8
"Custer","West Union",NA,"President","DEM","Hillary Clinton",1
"Custer","Sargent Village",NA,"President","DEM","Hillary Clinton",28
"Custer","Ryno",NA,"President","DEM","Hillary Clinton",2
"Custer","Anselmo",NA,"President","DEM","Hillary Clinton",19
"Custer","Woodriver",NA,"President","DEM","Hillary Clinton",11
"Custer","Wayne",NA,"President","DEM","Hillary Clinton",3
"Custer","Broken Bow Northwest",NA,"President","DEM","Hillary Clinton",49
"Custer","Broken Bow South Rural",NA,"President","DEM","Hillary Clinton",13
"Custer","Absentee",NA,"President","DEM","Hillary Clinton",176
"Custer","Total",NA,"President","DEM","Hillary Clinton",603
"Custer","Mason City",NA,"President","LIB","Gary Johnson",8
"Custer","Arnold",NA,"President","LIB","Gary Johnson",8
"Custer","Broken Bow North",NA,"President","LIB","Gary Johnson",5
"Custer","Broken Bow North Rural",NA,"President","LIB","Gary Johnson",3
"Custer","Broken Bow South",NA,"President","LIB","Gary Johnson",15
"Custer","Broken Bow Southwest",NA,"President","LIB","Gary Johnson",5
"Custer","Berwyn",NA,"President","LIB","Gary Johnson",4
"Custer","Custer",NA,"President","LIB","Gary Johnson",4
"Custer","East Custer",NA,"President","LIB","Gary Johnson",2
"Custer","Cliff",NA,"President","LIB","Gary Johnson",0
"Custer","Comstock",NA,"President","LIB","Gary Johnson",1
"Custer","Douglas Grove",NA,"President","LIB","Gary Johnson",3
"Custer","Spring Creek",NA,"President","LIB","Gary Johnson",1
"Custer","Delight",NA,"President","LIB","Gary Johnson",15
"Custer","Elim",NA,"President","LIB","Gary Johnson",0
"Custer","Triumph",NA,"President","LIB","Gary Johnson",3
"Custer","Garfield",NA,"President","LIB","Gary Johnson",1
"Custer","Grant",NA,"President","LIB","Gary Johnson",0
"Custer","Kilfoil",NA,"President","LIB","Gary Johnson",9
"Custer","Loup",NA,"President","LIB","Gary Johnson",1
"Custer","Lillian/Milburn",NA,"President","LIB","Gary Johnson",3
"Custer","Corner/Sargent Rural",NA,"President","LIB","Gary Johnson",2
"Custer","West Union",NA,"President","LIB","Gary Johnson",0
"Custer","Sargent Village",NA,"President","LIB","Gary Johnson",10
"Custer","Ryno",NA,"President","LIB","Gary Johnson",0
"Custer","Anselmo",NA,"President","LIB","Gary Johnson",7
"Custer","Woodriver",NA,"President","LIB","Gary Johnson",5
"Custer","Wayne",NA,"President","LIB","Gary Johnson",0
"Custer","Broken Bow Northwest",NA,"President","LIB","Gary Johnson",24
"Custer","Broken Bow South Rural",NA,"President","LIB","Gary Johnson",2
"Custer","Absentee",NA,"President","LIB","Gary Johnson",50
"Custer","Total",NA,"President","LIB","Gary Johnson",191
"Custer","Mason City",NA,"President","","Jill Stein",0
"Custer","Arnold",NA,"President","","Jill Stein",5
"Custer","Broken Bow North",NA,"President","","Jill Stein",3
"Custer","Broken Bow North Rural",NA,"President","","Jill Stein",0
"Custer","Broken Bow South",NA,"President","","Jill Stein",4
"Custer","Broken Bow Southwest",NA,"President","","Jill Stein",1
"Custer","Berwyn",NA,"President","","Jill Stein",0
"Custer","Custer",NA,"President","","Jill Stein",1
"Custer","East Custer",NA,"President","","Jill Stein",0
"Custer","Cliff",NA,"President","","Jill Stein",0
"Custer","Comstock",NA,"President","","Jill Stein",0
"Custer","Douglas Grove",NA,"President","","Jill Stein",0
"Custer","Spring Creek",NA,"President","","Jill Stein",0
"Custer","Delight",NA,"President","","Jill Stein",2
"Custer","Elim",NA,"President","","Jill Stein",0
"Custer","Triumph",NA,"President","","Jill Stein",0
"Custer","Garfield",NA,"President","","Jill Stein",0
"Custer","Grant",NA,"President","","Jill Stein",0
"Custer","Kilfoil",NA,"President","","Jill Stein",1
"Custer","Loup",NA,"President","","Jill Stein",0
"Custer","Lillian/Milburn",NA,"President","","Jill Stein",0
"Custer","Corner/Sargent Rural",NA,"President","","Jill Stein",0
"Custer","West Union",NA,"President","","Jill Stein",0
"Custer","Sargent Village",NA,"President","","Jill Stein",3
"Custer","Ryno",NA,"President","","Jill Stein",0
"Custer","Anselmo",NA,"President","","Jill Stein",1
"Custer","Woodriver",NA,"President","","Jill Stein",3
"Custer","Wayne",NA,"President","","Jill Stein",0
"Custer","Broken Bow Northwest",NA,"President","","Jill Stein",1
"Custer","Broken Bow South Rural",NA,"President","","Jill Stein",0
"Custer","Absentee",NA,"President","","Jill Stein",8
"Custer","Total",NA,"President","","Jill Stein",33
"Custer","Mason City",3,"U.S. House","REP","Adrian Smith",186
"Custer","Arnold",3,"U.S. House","REP","Adrian Smith",370
"Custer","Broken Bow North",3,"U.S. House","REP","Adrian Smith",122
"Custer","Broken Bow North Rural",3,"U.S. House","REP","Adrian Smith",171
"Custer","Broken Bow South",3,"U.S. House","REP","Adrian Smith",428
"Custer","Broken Bow Southwest",3,"U.S. House","REP","Adrian Smith",198
"Custer","Berwyn",3,"U.S. House","REP","Adrian Smith",86
"Custer","Custer",3,"U.S. House","REP","Adrian Smith",46
"Custer","East Custer",3,"U.S. House","REP","Adrian Smith",20
"Custer","Cliff",3,"U.S. House","REP","Adrian Smith",59
"Custer","Comstock",3,"U.S. House","REP","Adrian Smith",48
"Custer","Douglas Grove",3,"U.S. House","REP","Adrian Smith",39
"Custer","Spring Creek",3,"U.S. House","REP","Adrian Smith",8
"Custer","Delight",3,"U.S. House","REP","Adrian Smith",317
"Custer","Elim",3,"U.S. House","REP","Adrian Smith",59
"Custer","Triumph",3,"U.S. House","REP","Adrian Smith",49
"Custer","Garfield",3,"U.S. House","REP","Adrian Smith",44
"Custer","Grant",3,"U.S. House","REP","Adrian Smith",15
"Custer","Kilfoil",3,"U.S. House","REP","Adrian Smith",262
"Custer","Loup",3,"U.S. House","REP","Adrian Smith",51
"Custer","Lillian/Milburn",3,"U.S. House","REP","Adrian Smith",70
"Custer","Corner/Sargent Rural",3,"U.S. House","REP","Adrian Smith",72
"Custer","West Union",3,"U.S. House","REP","Adrian Smith",27
"Custer","Sargent Village",3,"U.S. House","REP","Adrian Smith",188
"Custer","Ryno",3,"U.S. House","REP","Adrian Smith",37
"Custer","Anselmo",3,"U.S. House","REP","Adrian Smith",164
"Custer","Woodriver",3,"U.S. House","REP","Adrian Smith",127
"Custer","Wayne",3,"U.S. House","REP","Adrian Smith",50
"Custer","Broken Bow Northwest",3,"U.S. House","REP","Adrian Smith",367
"Custer","Broken Bow South Rural",3,"U.S. House","REP","Adrian Smith",152
"Custer","Absentee",3,"U.S. House","REP","Adrian Smith",804
"Custer","Total",3,"U.S. House","REP","Adrian Smith",4636
