"county","precinct","district","office","party","candidate","votes"
"Burt","Provisional",NA,"President","DEM","Hillary Clinton",2
"Burt","Total",NA,"President","DEM","Hillary Clinton",930
"Burt","Absentee",NA,"President","LIB","Gary Johnson",25
"Burt","Arizona-Riverside",NA,"President","LIB","Gary Johnson",11
"Burt","BellCreek-Oakland-Pershing",NA,"President","LIB","Gary Johnson",8
"Burt","Craig",NA,"President","LIB","Gary Johnson",17
"Burt","Decatur-Quinnebaugh",NA,"President","LIB","Gary Johnson",19
"Burt","Everett-Logan",NA,"President","LIB","Gary Johnson",8
"Burt","Lyons",NA,"President","LIB","Gary Johnson",11
"Burt","Oakland I",NA,"President","LIB","Gary Johnson",9
"Burt","Oakland II",NA,"President","LIB","Gary Johnson",22
"Burt","Silvercreek-Summit",NA,"President","LIB","Gary Johnson",10
"Burt","Tekamah I",NA,"President","LIB","Gary Johnson",21
"Burt","Tekamah II",NA,"President","LIB","Gary Johnson",35
"Burt","Provisional",NA,"President","LIB","Gary Johnson",1
"Burt","Total",NA,"President","LIB","Gary Johnson",197
"Burt","Absentee",NA,"President","","Jill Stein",4
"Burt","Arizona-Riverside",NA,"President","","Jill Stein",3
"Burt","BellCreek-Oakland-Pershing",NA,"President","","Jill Stein",4
"Burt","Craig",NA,"President","","Jill Stein",3
"Burt","Decatur-Quinnebaugh",NA,"President","","Jill Stein",2
"Burt","Everett-Logan",NA,"President","","Jill Stein",1
"Burt","Lyons",NA,"President","","Jill Stein",5
"Burt","Oakland I",NA,"President","","Jill Stein",2
"Burt","Oakland II",NA,"President","","Jill Stein",4
"Burt","Silvercreek-Summit",NA,"President","","Jill Stein",6
"Burt","Tekamah I",NA,"President","","Jill Stein",3
"Burt","Tekamah II",NA,"President","","Jill Stein",2
"Burt","Provisional",NA,"President","","Jill Stein",0
"Burt","Total",NA,"President","","Jill Stein",39
"Burt","Absentee",1,"U.S. House","REP","Jeff Fortenberry",369
"Burt","Arizona-Riverside",1,"U.S. House","REP","Jeff Fortenberry",119
"Burt","BellCreek-Oakland-Pershing",1,"U.S. House","REP","Jeff Fortenberry",208
"Burt","Craig",1,"U.S. House","REP","Jeff Fortenberry",181
"Burt","Decatur-Quinnebaugh",1,"U.S. House","REP","Jeff Fortenberry",199
"Burt","Everett-Logan",1,"U.S. House","REP","Jeff Fortenberry",131
"Burt","Lyons",1,"U.S. House","REP","Jeff Fortenberry",267
"Burt","Oakland I",1,"U.S. House","REP","Jeff Fortenberry",230
"Burt","Oakland II",1,"U.S. House","REP","Jeff Fortenberry",237
"Burt","Silvercreek-Summit",1,"U.S. House","REP","Jeff Fortenberry",178
"Burt","Tekamah I",1,"U.S. House","REP","Jeff Fortenberry",267
"Burt","Tekamah II",1,"U.S. House","REP","Jeff Fortenberry",255
"Burt","Provisional",1,"U.S. House","REP","Jeff Fortenberry",7
"Burt","Total",1,"U.S. House","REP","Jeff Fortenberry",2648
"Burt","Absentee",1,"U.S. House","DEM","Daniel M. Wik",153
"Burt","Arizona-Riverside",1,"U.S. House","DEM","Daniel M. Wik",34
"Burt","BellCreek-Oakland-Pershing",1,"U.S. House","DEM","Daniel M. Wik",25
"Burt","Craig",1,"U.S. House","DEM","Daniel M. Wik",29
"Burt","Decatur-Quinnebaugh",1,"U.S. House","DEM","Daniel M. Wik",104
"Burt","Everett-Logan",1,"U.S. House","DEM","Daniel M. Wik",34
"Burt","Lyons",1,"U.S. House","DEM","Daniel M. Wik",70
"Burt","Oakland I",1,"U.S. House","DEM","Daniel M. Wik",49
"Burt","Oakland II",1,"U.S. House","DEM","Daniel M. Wik",40
"Burt","Silvercreek-Summit",1,"U.S. House","DEM","Daniel M. Wik",48
"Burt","Tekamah I",1,"U.S. House","DEM","Daniel M. Wik",81
"Burt","Tekamah II",1,"U.S. House","DEM","Daniel M. Wik",83
"Burt","Provisional",1,"U.S. House","DEM","Daniel M. Wik",1
"Burt","Total",1,"U.S. House","DEM","Daniel M. Wik",751
