"county","precinct","district","office","party","candidate","votes"
"Sioux","Absentee/Early Vote",NA,"President","DEM","Hillary Clinton",0
"Sioux","Bowen",NA,"President","DEM","Hillary Clinton",56
"Sioux","Countywide",NA,"President","DEM","Hillary Clinton",0
"Sioux","New/Former Resident",NA,"President","DEM","Hillary Clinton",1
"Sioux","Sheep Creek",NA,"President","DEM","Hillary Clinton",24
"Sioux","Absentee/Early Vote",NA,"President","LIB","Gary Johnson",0
"Sioux","Bowen",NA,"President","LIB","Gary Johnson",20
"Sioux","Countywide",NA,"President","LIB","Gary Johnson",0
"Sioux","New/Former Resident",NA,"President","LIB","Gary Johnson",1
"Sioux","Sheep Creek",NA,"President","LIB","Gary Johnson",7
"Sioux","Absentee/Early Vote",NA,"President","REP","Donald J. Trump",0
"Sioux","Bowen",NA,"President","REP","Donald J. Trump",365
"Sioux","Countywide",NA,"President","REP","Donald J. Trump",0
"Sioux","New/Former Resident",NA,"President","REP","Donald J. Trump",6
"Sioux","Sheep Creek",NA,"President","REP","Donald J. Trump",245
"Sioux","Absentee/Early Vote",3,"U.S. House","REP","Adrian Smith",0
"Sioux","Bowen",3,"U.S. House","REP","Adrian Smith",380
"Sioux","Countywide",3,"U.S. House","REP","Adrian Smith",0
"Sioux","New/Former Resident",3,"U.S. House","REP","Adrian Smith",0
"Sioux","Sheep Creek",3,"U.S. House","REP","Adrian Smith",244
"Sioux","Absentee/Early Vote",47,"State Legislature","","Karl Elmshaeuser",0
"Sioux","Bowen",47,"State Legislature","","Karl Elmshaeuser",60
"Sioux","Countywide",47,"State Legislature","","Karl Elmshaeuser",0
"Sioux","New/Former Resident",47,"State Legislature","","Karl Elmshaeuser",0
"Sioux","Sheep Creek",47,"State Legislature","","Karl Elmshaeuser",53
"Sioux","Absentee/Early Vote",47,"State Legislature","","Steve Erdman",0
"Sioux","Bowen",47,"State Legislature","","Steve Erdman",324
"Sioux","Countywide",47,"State Legislature","","Steve Erdman",0
"Sioux","New/Former Resident",47,"State Legislature","","Steve Erdman",0
"Sioux","Sheep Creek",47,"State Legislature","","Steve Erdman",194
