"county","precinct","district","office","party","candidate","votes"
"Nemaha","Total",NA,"President","REP","Donald J. Trump",2116
"Nemaha","Absentee",NA,"President","REP","Donald J. Trump",376
"Nemaha","Brownville",NA,"President","REP","Donald J. Trump",127
"Nemaha","1st Douglas",NA,"President","REP","Donald J. Trump",194
"Nemaha","2nd Douglas",NA,"President","REP","Donald J. Trump",229
"Nemaha","3rd Douglas",NA,"President","REP","Donald J. Trump",271
"Nemaha","4th Douglas",NA,"President","REP","Donald J. Trump",273
"Nemaha","Lafayette",NA,"President","REP","Donald J. Trump",75
"Nemaha","Nemaha",NA,"President","REP","Donald J. Trump",97
"Nemaha","Peru",NA,"President","REP","Donald J. Trump",169
"Nemaha","Washington-Benton",NA,"President","REP","Donald J. Trump",305
"Nemaha","Total",NA,"President","DEM","Hillary Clinton",785
"Nemaha","Absentee",NA,"President","DEM","Hillary Clinton",209
"Nemaha","Brownville",NA,"President","DEM","Hillary Clinton",54
"Nemaha","1st Douglas",NA,"President","DEM","Hillary Clinton",86
"Nemaha","2nd Douglas",NA,"President","DEM","Hillary Clinton",94
"Nemaha","3rd Douglas",NA,"President","DEM","Hillary Clinton",79
"Nemaha","4th Douglas",NA,"President","DEM","Hillary Clinton",83
"Nemaha","Lafayette",NA,"President","DEM","Hillary Clinton",26
"Nemaha","Nemaha",NA,"President","DEM","Hillary Clinton",19
"Nemaha","Peru",NA,"President","DEM","Hillary Clinton",60
"Nemaha","Washington-Benton",NA,"President","DEM","Hillary Clinton",75
"Nemaha","Total",NA,"President","LIB","Gary Johnson",180
"Nemaha","Absentee",NA,"President","LIB","Gary Johnson",27
"Nemaha","Brownville",NA,"President","LIB","Gary Johnson",10
"Nemaha","1st Douglas",NA,"President","LIB","Gary Johnson",15
"Nemaha","2nd Douglas",NA,"President","LIB","Gary Johnson",27
"Nemaha","3rd Douglas",NA,"President","LIB","Gary Johnson",29
"Nemaha","4th Douglas",NA,"President","LIB","Gary Johnson",24
"Nemaha","Lafayette",NA,"President","LIB","Gary Johnson",5
"Nemaha","Nemaha",NA,"President","LIB","Gary Johnson",2
"Nemaha","Peru",NA,"President","LIB","Gary Johnson",13
"Nemaha","Washington-Benton",NA,"President","LIB","Gary Johnson",28
"Nemaha","Total",NA,"President","","Jill Stein",27
"Nemaha","Absentee",NA,"President","","Jill Stein",9
"Nemaha","Brownville",NA,"President","","Jill Stein",1
"Nemaha","1st Douglas",NA,"President","","Jill Stein",0
