"county","precinct","district","office","party","candidate","votes"
"Lancaster","01A00",NA,"Registered Voters","","",1077
"Lancaster","01A01",NA,"Registered Voters","","",1572
"Lancaster","01B00",NA,"Registered Voters","","",1075
"Lancaster","01D01",NA,"Registered Voters","","",1021
"Lancaster","01D02",NA,"Registered Voters","","",1757
"Lancaster","01D04",NA,"Registered Voters","","",1058
"Lancaster","01D05",NA,"Registered Voters","","",861
"Lancaster","01D06",NA,"Registered Voters","","",1294
"Lancaster","01D07",NA,"Registered Voters","","",808
"Lancaster","01D08",NA,"Registered Voters","","",1202
"Lancaster","01D09",NA,"Registered Voters","","",900
"Lancaster","01D10",NA,"Registered Voters","","",1241
"Lancaster","01E02",NA,"Registered Voters","","",1577
"Lancaster","01E03",NA,"Registered Voters","","",1123
"Lancaster","01E04",NA,"Registered Voters","","",958
"Lancaster","01E05",NA,"Registered Voters","","",1022
"Lancaster","01E06",NA,"Registered Voters","","",918
"Lancaster","01E07",NA,"Registered Voters","","",1224
"Lancaster","01E08",NA,"Registered Voters","","",926
"Lancaster","01E09",NA,"Registered Voters","","",1114
"Lancaster","01F01",NA,"Registered Voters","","",1171
"Lancaster","01F02",NA,"Registered Voters","","",1191
"Lancaster","01F03",NA,"Registered Voters","","",1648
"Lancaster","02A00",NA,"Registered Voters","","",1253
"Lancaster","02C01",NA,"Registered Voters","","",1332
"Lancaster","02C02",NA,"Registered Voters","","",744
"Lancaster","02C03",NA,"Registered Voters","","",986
"Lancaster","02D01",NA,"Registered Voters","","",1215
"Lancaster","02D02",NA,"Registered Voters","","",1245
"Lancaster","02D03",NA,"Registered Voters","","",541
"Lancaster","02D05",NA,"Registered Voters","","",0
"Lancaster","03A00",NA,"Registered Voters","","",1587
"Lancaster","03D00",NA,"Registered Voters","","",796
"Lancaster","04A00",NA,"Registered Voters","","",1173
"Lancaster","05B01",NA,"Registered Voters","","",1357
"Lancaster","05C01",NA,"Registered Voters","","",889
"Lancaster","05C03",NA,"Registered Voters","","",1031
"Lancaster","05E03",NA,"Registered Voters","","",1043
"Lancaster","05E04",NA,"Registered Voters","","",987
"Lancaster","05E05",NA,"Registered Voters","","",759
"Lancaster","05E06",NA,"Registered Voters","","",1021
"Lancaster","05E07",NA,"Registered Voters","","",816
"Lancaster","05E08",NA,"Registered Voters","","",510
"Lancaster","05E09",NA,"Registered Voters","","",1369
"Lancaster","06A01",NA,"Registered Voters","","",1426
"Lancaster","06D02",NA,"Registered Voters","","",1409
"Lancaster","06E01",NA,"Registered Voters","","",953
"Lancaster","06E02",NA,"Registered Voters","","",916
"Lancaster","06F01",NA,"Registered Voters","","",1160
"Lancaster","07A00",NA,"Registered Voters","","",1375
"Lancaster","07D02",NA,"Registered Voters","","",1214
"Lancaster","08A00",NA,"Registered Voters","","",789
"Lancaster","08C02",NA,"Registered Voters","","",1350
"Lancaster","09A01",NA,"Registered Voters","","",925
"Lancaster","09B01",NA,"Registered Voters","","",835
"Lancaster","09C01",NA,"Registered Voters","","",1079
"Lancaster","09D01",NA,"Registered Voters","","",765
"Lancaster","09E01",NA,"Registered Voters","","",952
"Lancaster","09E02",NA,"Registered Voters","","",942
"Lancaster","09E04",NA,"Registered Voters","","",873
"Lancaster","09E05",NA,"Registered Voters","","",900
"Lancaster","09F01",NA,"Registered Voters","","",955
"Lancaster","09F02",NA,"Registered Voters","","",1091
"Lancaster","09F03",NA,"Registered Voters","","",909
"Lancaster","09F04",NA,"Registered Voters","","",858
"Lancaster","09F05",NA,"Registered Voters","","",1004
"Lancaster","09F09",NA,"Registered Voters","","",702
"Lancaster","09F10",NA,"Registered Voters","","",860
"Lancaster","09F11",NA,"Registered Voters","","",764
"Lancaster","09G01",NA,"Registered Voters","","",891
"Lancaster","09G02",NA,"Registered Voters","","",883
"Lancaster","09G03",NA,"Registered Voters","","",858
"Lancaster","09G04",NA,"Registered Voters","","",1097
"Lancaster","09G05",NA,"Registered Voters","","",884
"Lancaster","09G06",NA,"Registered Voters","","",788
"Lancaster","09G07",NA,"Registered Voters","","",775
"Lancaster","09G08",NA,"Registered Voters","","",957
"Lancaster","09G09",NA,"Registered Voters","","",811
"Lancaster","09H01",NA,"Registered Voters","","",968
"Lancaster","09H02",NA,"Registered Voters","","",911
"Lancaster","09H03",NA,"Registered Voters","","",851
"Lancaster","09H04",NA,"Registered Voters","","",879
"Lancaster","09H05",NA,"Registered Voters","","",779
"Lancaster","09H06",NA,"Registered Voters","","",897
"Lancaster","09H07",NA,"Registered Voters","","",901
"Lancaster","09H08",NA,"Registered Voters","","",1003
"Lancaster","10A00",NA,"Registered Voters","","",1261
