"county","precinct","district","office","party","candidate","votes"
"Dawson","German",NA,"President","REP","Donald J. Trump",112
"Dawson","German",NA,"President","DEM","Hillary Clinton",8
"Dawson","German",NA,"President","LIB","Gary Johnson",8
"Dawson","German",NA,"President","","Jill Stein",0
"Dawson","German",NA,"President","","Write-ins",0
"Dawson","German",3,"U.S. House","REP","Adrian Smith",122
"Dawson","German",3,"U.S. House","","Write-ins",2
"Dawson","Gillan",NA,"Registered Voters","","",341
"Dawson","Gillan",NA,"Ballots Cast","","",221
"Dawson","Gillan",NA,"President","REP","Donald J. Trump",177
"Dawson","Gillan",NA,"President","DEM","Hillary Clinton",18
"Dawson","Gillan",NA,"President","LIB","Gary Johnson",18
"Dawson","Gillan",NA,"President","","Jill Stein",0
"Dawson","Gillan",NA,"President","","Write-ins",3
"Dawson","Gillan",3,"U.S. House","REP","Adrian Smith",201
"Dawson","Gillan",3,"U.S. House","","Write-ins",1
"Dawson","Gothenburg East",NA,"Registered Voters","","",1333
"Dawson","Gothenburg East",NA,"Ballots Cast","","",788
"Dawson","Gothenburg East",NA,"President","REP","Donald J. Trump",633
"Dawson","Gothenburg East",NA,"President","DEM","Hillary Clinton",110
"Dawson","Gothenburg East",NA,"President","LIB","Gary Johnson",30
"Dawson","Gothenburg East",NA,"President","","Jill Stein",0
"Dawson","Gothenburg East",NA,"President","","Write-ins",4
"Dawson","Gothenburg East",3,"U.S. House","REP","Adrian Smith",707
"Dawson","Gothenburg East",3,"U.S. House","","Write-ins",11
"Dawson","Gothenburg West",NA,"Registered Voters","","",1318
"Dawson","Gothenburg West",NA,"Ballots Cast","","",730
"Dawson","Gothenburg West",NA,"President","REP","Donald J. Trump",541
"Dawson","Gothenburg West",NA,"President","DEM","Hillary Clinton",143
"Dawson","Gothenburg West",NA,"President","LIB","Gary Johnson",28
"Dawson","Gothenburg West",NA,"President","","Jill Stein",7
"Dawson","Gothenburg West",NA,"President","","Write-ins",2
"Dawson","Gothenburg West",3,"U.S. House","REP","Adrian Smith",629
"Dawson","Gothenburg West",3,"U.S. House","","Write-ins",15
"Dawson","Grant",NA,"Registered Voters","","",395
"Dawson","Grant",NA,"Ballots Cast","","",198
"Dawson","Grant",NA,"President","REP","Donald J. Trump",146
"Dawson","Grant",NA,"President","DEM","Hillary Clinton",32
"Dawson","Grant",NA,"President","LIB","Gary Johnson",10
"Dawson","Grant",NA,"President","","Jill Stein",2
"Dawson","Grant",NA,"President","","Write-ins",1
"Dawson","Grant",3,"U.S. House","REP","Adrian Smith",181
"Dawson","Grant",3,"U.S. House","","Write-ins",2
"Dawson","Kennebec",NA,"Registered Voters","","",114
"Dawson","Kennebec",NA,"Ballots Cast","","",81
"Dawson","Kennebec",NA,"President","REP","Donald J. Trump",68
"Dawson","Kennebec",NA,"President","DEM","Hillary Clinton",5
"Dawson","Kennebec",NA,"President","LIB","Gary Johnson",6
"Dawson","Kennebec",NA,"President","","Jill Stein",0
"Dawson","Kennebec",NA,"President","","Write-ins",0
"Dawson","Kennebec",3,"U.S. House","REP","Adrian Smith",72
"Dawson","Kennebec",3,"U.S. House","","Write-ins",0
"Dawson","Lexington 1st",NA,"Registered Voters","","",975
"Dawson","Lexington 1st",NA,"Ballots Cast","","",377
"Dawson","Lexington 1st",NA,"President","REP","Donald J. Trump",165
"Dawson","Lexington 1st",NA,"President","DEM","Hillary Clinton",170
"Dawson","Lexington 1st",NA,"President","LIB","Gary Johnson",15
"Dawson","Lexington 1st",NA,"President","","Jill Stein",5
"Dawson","Lexington 1st",NA,"President","","Write-ins",4
"Dawson","Lexington 1st",3,"U.S. House","REP","Adrian Smith",273
"Dawson","Lexington 1st",3,"U.S. House","","Write-ins",13
"Dawson","Lexington 2nd",NA,"Registered Voters","","",1117
"Dawson","Lexington 2nd",NA,"Ballots Cast","","",591
"Dawson","Lexington 2nd",NA,"President","REP","Donald J. Trump",354
"Dawson","Lexington 2nd",NA,"President","DEM","Hillary Clinton",187
"Dawson","Lexington 2nd",NA,"President","LIB","Gary Johnson",26
"Dawson","Lexington 2nd",NA,"President","","Jill Stein",1
"Dawson","Lexington 2nd",NA,"President","","Write-ins",10
"Dawson","Lexington 2nd",3,"U.S. House","REP","Adrian Smith",475
"Dawson","Lexington 2nd",3,"U.S. House","","Write-ins",12
"Dawson","Lexington 3rd",NA,"Registered Voters","","",1457
"Dawson","Lexington 3rd",NA,"Ballots Cast","","",676
"Dawson","Lexington 3rd",NA,"President","REP","Donald J. Trump",378
"Dawson","Lexington 3rd",NA,"President","DEM","Hillary Clinton",238
"Dawson","Lexington 3rd",NA,"President","LIB","Gary Johnson",32
"Dawson","Lexington 3rd",NA,"President","","Jill Stein",4
"Dawson","Lexington 3rd",NA,"President","","Write-ins",5
"Dawson","Lexington 3rd",3,"U.S. House","REP","Adrian Smith",528
"Dawson","Lexington 3rd",3,"U.S. House","","Write-ins",23
"Dawson","Lexington 4th",NA,"Registered Voters","","",589
"Dawson","Lexington 4th",NA,"Ballots Cast","","",223
"Dawson","Lexington 4th",NA,"President","REP","Donald J. Trump",71
"Dawson","Lexington 4th",NA,"President","DEM","Hillary Clinton",123
"Dawson","Lexington 4th",NA,"President","LIB","Gary Johnson",11
"Dawson","Lexington 4th",NA,"President","","Jill Stein",2
"Dawson","Lexington 4th",NA,"President","","Write-ins",0
"Dawson","Lexington 4th",3,"U.S. House","REP","Adrian Smith",143
"Dawson","Lexington 4th",3,"U.S. House","","Write-ins",9
"Dawson","Lexington 5th",NA,"Registered Voters","","",1178
"Dawson","Lexington 5th",NA,"Ballots Cast","","",444
"Dawson","Lexington 5th",NA,"President","REP","Donald J. Trump",183
"Dawson","Lexington 5th",NA,"President","DEM","Hillary Clinton",197
"Dawson","Lexington 5th",NA,"President","LIB","Gary Johnson",28
"Dawson","Lexington 5th",NA,"President","","Jill Stein",3
"Dawson","Lexington 5th",NA,"President","","Write-ins",5
"Dawson","Lexington 5th",3,"U.S. House","REP","Adrian Smith",321
"Dawson","Lexington 5th",3,"U.S. House","","Write-ins",20
"Dawson","Overton",NA,"Registered Voters","","",750
"Dawson","Overton",NA,"Ballots Cast","","",447
"Dawson","Overton",NA,"President","REP","Donald J. Trump",375
"Dawson","Overton",NA,"President","DEM","Hillary Clinton",46
"Dawson","Overton",NA,"President","LIB","Gary Johnson",13
"Dawson","Overton",NA,"President","","Jill Stein",3
"Dawson","Overton",NA,"President","","Write-ins",4
"Dawson","Overton",3,"U.S. House","REP","Adrian Smith",398
"Dawson","Overton",3,"U.S. House","","Write-ins",5
"Dawson","Platte",NA,"Registered Voters","","",486
"Dawson","Platte",NA,"Ballots Cast","","",252
"Dawson","Platte",NA,"President","REP","Donald J. Trump",198
"Dawson","Platte",NA,"President","DEM","Hillary Clinton",46
"Dawson","Platte",NA,"President","LIB","Gary Johnson",5
"Dawson","Platte",NA,"President","","Jill Stein",1
"Dawson","Platte",NA,"President","","Write-ins",2
"Dawson","Platte",3,"U.S. House","REP","Adrian Smith",213
"Dawson","Platte",3,"U.S. House","","Write-ins",0
"Dawson","Ringgold",NA,"Registered Voters","","",288
"Dawson","Ringgold",NA,"Ballots Cast","","",184
"Dawson","Ringgold",NA,"President","REP","Donald J. Trump",156
"Dawson","Ringgold",NA,"President","DEM","Hillary Clinton",19
"Dawson","Ringgold",NA,"President","LIB","Gary Johnson",4
"Dawson","Ringgold",NA,"President","","Jill Stein",1
"Dawson","Ringgold",NA,"President","","Write-ins",3
"Dawson","Ringgold",3,"U.S. House","REP","Adrian Smith",161
"Dawson","Ringgold",3,"U.S. House","","Write-ins",1
"Dawson","Woodriver",NA,"Registered Voters","","",330
"Dawson","Woodriver",NA,"Ballots Cast","","",214
"Dawson","Woodriver",NA,"President","REP","Donald J. Trump",184
"Dawson","Woodriver",NA,"President","DEM","Hillary Clinton",15
"Dawson","Woodriver",NA,"President","LIB","Gary Johnson",10
"Dawson","Woodriver",NA,"President","","Jill Stein",3
"Dawson","Woodriver",NA,"President","","Write-ins",1
"Dawson","Woodriver",3,"U.S. House","REP","Adrian Smith",192
"Dawson","Woodriver",3,"U.S. House","","Write-ins",2
"Dawson","Absentee",NA,"Registered Voters","","",NA
"Dawson","Absentee",NA,"Ballots Cast","","",1469
"Dawson","Absentee",NA,"President","REP","Donald J. Trump",840
"Dawson","Absentee",NA,"President","DEM","Hillary Clinton",489
"Dawson","Absentee",NA,"President","LIB","Gary Johnson",68
"Dawson","Absentee",NA,"President","","Jill Stein",14
"Dawson","Absentee",NA,"President","","Write-ins",17
"Dawson","Absentee",3,"U.S. House","REP","Adrian Smith",1121
"Dawson","Absentee",3,"U.S. House","","Write-ins",42
