"county","precinct","district","office","party","candidate","votes"
"Pierce","Absentee/Early Vote",NA,"President","DEM","Hillary Clinton",95
"Pierce","Countywide",NA,"President","DEM","Hillary Clinton",0
"Pierce","New/Former Resident",NA,"President","DEM","Hillary Clinton",0
"Pierce","Osmond",NA,"President","DEM","Hillary Clinton",52
"Pierce","Pierce",NA,"President","DEM","Hillary Clinton",41
"Pierce","Pierce City",NA,"President","DEM","Hillary Clinton",92
"Pierce","Plainview",NA,"President","DEM","Hillary Clinton",78
"Pierce","South Branch",NA,"President","DEM","Hillary Clinton",24
"Pierce","Absentee/Early Vote",NA,"President","LIB","Gary Johnson",20
"Pierce","Countywide",NA,"President","LIB","Gary Johnson",0
"Pierce","New/Former Resident",NA,"President","LIB","Gary Johnson",0
"Pierce","Osmond",NA,"President","LIB","Gary Johnson",23
"Pierce","Pierce",NA,"President","LIB","Gary Johnson",13
"Pierce","Pierce City",NA,"President","LIB","Gary Johnson",32
"Pierce","Plainview",NA,"President","LIB","Gary Johnson",24
"Pierce","South Branch",NA,"President","LIB","Gary Johnson",13
"Pierce","Absentee/Early Vote",NA,"President","","Jill Stein",9
"Pierce","Countywide",NA,"President","","Jill Stein",0
"Pierce","New/Former Resident",NA,"President","","Jill Stein",0
"Pierce","Osmond",NA,"President","","Jill Stein",3
"Pierce","Pierce",NA,"President","","Jill Stein",2
"Pierce","Pierce City",NA,"President","","Jill Stein",3
"Pierce","Plainview",NA,"President","","Jill Stein",3
"Pierce","South Branch",NA,"President","","Jill Stein",1
"Pierce","Absentee/Early Vote",NA,"President","REP","Donald J. Trump",465
"Pierce","Countywide",NA,"President","REP","Donald J. Trump",0
"Pierce","New/Former Resident",NA,"President","REP","Donald J. Trump",2
"Pierce","Osmond",NA,"President","REP","Donald J. Trump",627
"Pierce","Pierce",NA,"President","REP","Donald J. Trump",577
"Pierce","Pierce City",NA,"President","REP","Donald J. Trump",567
"Pierce","Plainview",NA,"President","REP","Donald J. Trump",507
"Pierce","South Branch",NA,"President","REP","Donald J. Trump",307
"Pierce","Absentee/Early Vote",3,"U.S. House","REP","Adrian Smith",493
"Pierce","Countywide",3,"U.S. House","REP","Adrian Smith",0
"Pierce","New/Former Resident",3,"U.S. House","REP","Adrian Smith",0
"Pierce","Osmond",3,"U.S. House","REP","Adrian Smith",637
"Pierce","Pierce",3,"U.S. House","REP","Adrian Smith",572
"Pierce","Pierce City",3,"U.S. House","REP","Adrian Smith",602
"Pierce","Plainview",3,"U.S. House","REP","Adrian Smith",549
"Pierce","South Branch",3,"U.S. House","REP","Adrian Smith",319
"Pierce","Absentee/Early Vote",41,"State Legislature","","Tom Briese",419
"Pierce","Countywide",41,"State Legislature","","Tom Briese",0
"Pierce","New/Former Resident",41,"State Legislature","","Tom Briese",0
"Pierce","Osmond",41,"State Legislature","","Tom Briese",543
"Pierce","Pierce",41,"State Legislature","","Tom Briese",470
"Pierce","Pierce City",41,"State Legislature","","Tom Briese",540
"Pierce","Plainview",41,"State Legislature","","Tom Briese",483
"Pierce","South Branch",41,"State Legislature","","Tom Briese",281
