county,precinct,office,district,party,candidate,votes,election_day,early_voting
Harlan,Republican City,Ballots Cast,,,,232,,232
Harlan,Republican City,President,,Republican,Donald J. Trump,193,175,18
Harlan,Republican City,President,,Democratic,Hillary Clinton,36,35,1
Harlan,Republican City,President,,Libertarian,Gary Johnson,2,2,0
Harlan,Republican City,President,,,Jill Stein,0,0,0
Harlan,Republican City,President,,,Write-ins,0,,0
Harlan,Republican City,U.S. House,3,Republican,Adrian Smith,192,178,14
Harlan,Republican City,U.S. House,3,,Write-ins,1,,1
Harlan,Huntley-Ragan,Ballots Cast,,,,212,,212
Harlan,Huntley-Ragan,President,,Republican,Donald J. Trump,169,161,8
Harlan,Huntley-Ragan,President,,Democratic,Hillary Clinton,32,31,1
Harlan,Huntley-Ragan,President,,Libertarian,Gary Johnson,5,5,0
Harlan,Huntley-Ragan,President,,,Jill Stein,0,0,0
Harlan,Huntley-Ragan,President,,,Write-ins,5,,5
Harlan,Huntley-Ragan,U.S. House,3,Republican,Adrian Smith,185,177,8
Harlan,Huntley-Ragan,U.S. House,3,,Write-ins,5,,5
Harlan,East Alma,Ballots Cast,,,,207,,207
Harlan,East Alma,President,,Republican,Donald J. Trump,174,142,32
Harlan,East Alma,President,,Democratic,Hillary Clinton,22,18,4
Harlan,East Alma,President,,Libertarian,Gary Johnson,7,6,1
Harlan,East Alma,President,,,Jill Stein,0,0,0
Harlan,East Alma,President,,,Write-ins,1,,1
Harlan,East Alma,U.S. House,3,Republican,Adrian Smith,182,148,34
Harlan,East Alma,U.S. House,3,,Write-ins,4,,4
Harlan,Central Alma,Ballots Cast,,,,266,,266
Harlan,Central Alma,President,,Republican,Donald J. Trump,198,159,39
Harlan,Central Alma,President,,Democratic,Hillary Clinton,43,31,12
Harlan,Central Alma,President,,Libertarian,Gary Johnson,17,15,2
Harlan,Central Alma,President,,,Jill Stein,3,3,0
Harlan,Central Alma,President,,,Write-ins,3,,3
Harlan,Central Alma,U.S. House,3,Republican,Adrian Smith,225,183,42
Harlan,Central Alma,U.S. House,3,,Write-ins,2,,2
Harlan,West Alma,Ballots Cast,,,,248,,248
Harlan,West Alma,President,,Republican,Donald J. Trump,192,158,34
Harlan,West Alma,President,,Democratic,Hillary Clinton,41,34,7
Harlan,West Alma,President,,Libertarian,Gary Johnson,6,6,0
Harlan,West Alma,President,,,Jill Stein,1,1,0
Harlan,West Alma,President,,,Write-ins,3,,3
Harlan,West Alma,U.S. House,3,Republican,Adrian Smith,225,188,37
Harlan,West Alma,U.S. House,3,,Write-ins,1,,1
Harlan,Orleans,Ballots Cast,,,,285,,285
Harlan,Orleans,President,,Republican,Donald J. Trump,238,206,32
Harlan,Orleans,President,,Democratic,Hillary Clinton,35,28,7
Harlan,Orleans,President,,Libertarian,Gary Johnson,6,6,0
Harlan,Orleans,President,,,Jill Stein,2,2,0
Harlan,Orleans,President,,,Write-ins,1,,1
Harlan,Orleans,U.S. House,3,Republican,Adrian Smith,250,217,33
Harlan,Orleans,U.S. House,3,,Write-ins,2,,2
Harlan,Stamford,Ballots Cast,,,,164,,164
Harlan,Stamford,President,,Republican,Donald J. Trump,138,126,12
Harlan,Stamford,President,,Democratic,Hillary Clinton,18,17,1
Harlan,Stamford,President,,Libertarian,Gary Johnson,3,2,1
Harlan,Stamford,President,,,Jill Stein,0,0,0
Harlan,Stamford,President,,,Write-ins,0,,0
Harlan,Stamford,U.S. House,3,Republican,Adrian Smith,152,139,13
Harlan,Stamford,U.S. House,3,,Write-ins,2,,2
Harlan,Oxford,Ballots Cast,,,,224,,224
Harlan,Oxford,President,,Republican,Donald J. Trump,181,175,6
Harlan,Oxford,President,,Democratic,Hillary Clinton,25,25,0
Harlan,Oxford,President,,Libertarian,Gary Johnson,14,12,2
Harlan,Oxford,President,,,Jill Stein,1,1,0
Harlan,Oxford,President,,,Write-ins,0,,0
Harlan,Oxford,U.S. House,3,Republican,Adrian Smith,187,181,6
Harlan,Oxford,U.S. House,3,,Write-ins,6,,6
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
