"","county","precinct","district","office","party","candidate","votes"
"1","Loup","Sawyer",NA,"President","REP","Donald J. Trump",322
"2","Loup","Sawyer",NA,"President","DEM","Hillary Clinton",48
"3","Loup","Sawyer",NA,"President","LIB","Gary Johnson",10
"4","Loup","Sawyer",NA,"President","","Jill Stein",1
"5","Loup","Sawyer",3,"U.S. House","REP","Adrian Smith",325
"6","Loup","Sawyer",43,"State Legislature","","Al Davis",211
"7","Loup","Sawyer",43,"State Legislature","","Tom Brewer",148
