"county","office","district","party","candidate","votes"
"Adams","President",NA,"DEM","Hillary Clinton",781
"Adams","President",NA,"DEM","Bernie Sanders",792
"Antelope","President",NA,"DEM","Hillary Clinton",82
"Antelope","President",NA,"DEM","Bernie Sanders",133
"Arthur","President",NA,"DEM","Hillary Clinton",1
"Arthur","President",NA,"DEM","Bernie Sanders",10
"Banner","President",NA,"DEM","Hillary Clinton",5
"Banner","President",NA,"DEM","Bernie Sanders",2
"Blaine","President",NA,"DEM","Hillary Clinton",9
"Blaine","President",NA,"DEM","Bernie Sanders",4
"Boone","President",NA,"DEM","Hillary Clinton",130
"Boone","President",NA,"DEM","Bernie Sanders",160
"Box Butte","President",NA,"DEM","Hillary Clinton",194
"Box Butte","President",NA,"DEM","Bernie Sanders",252
"Boyd","President",NA,"DEM","Hillary Clinton",35
"Boyd","President",NA,"DEM","Bernie Sanders",42
"Brown","President",NA,"DEM","Hillary Clinton",23
"Brown","President",NA,"DEM","Bernie Sanders",32
"Buffalo","President",NA,"DEM","Hillary Clinton",686
"Buffalo","President",NA,"DEM","Bernie Sanders",708
"Burt","President",NA,"DEM","Hillary Clinton",207
"Burt","President",NA,"DEM","Bernie Sanders",155
"Butler","President",NA,"DEM","Hillary Clinton",214
"Butler","President",NA,"DEM","Bernie Sanders",320
"Cass","President",NA,"DEM","Hillary Clinton",565
"Cass","President",NA,"DEM","Bernie Sanders",560
"Cedar","President",NA,"DEM","Hillary Clinton",163
"Cedar","President",NA,"DEM","Bernie Sanders",232
"Chase","President",NA,"DEM","Hillary Clinton",29
"Chase","President",NA,"DEM","Bernie Sanders",35
"Cherry","President",NA,"DEM","Hillary Clinton",65
"Cherry","President",NA,"DEM","Bernie Sanders",76
"Cheyenne","President",NA,"DEM","Hillary Clinton",124
"Cheyenne","President",NA,"DEM","Bernie Sanders",135
"Clay","President",NA,"DEM","Hillary Clinton",86
"Clay","President",NA,"DEM","Bernie Sanders",112
"Colfax","President",NA,"DEM","Hillary Clinton",171
"Colfax","President",NA,"DEM","Bernie Sanders",155
"Cuming","President",NA,"DEM","Hillary Clinton",114
"Cuming","President",NA,"DEM","Bernie Sanders",141
"Custer","President",NA,"DEM","Hillary Clinton",168
"Custer","President",NA,"DEM","Bernie Sanders",179
"Dakota","President",NA,"DEM","Hillary Clinton",478
"Dakota","President",NA,"DEM","Bernie Sanders",315
"Dawes","President",NA,"DEM","Hillary Clinton",150
"Dawes","President",NA,"DEM","Bernie Sanders",178
"Dawson","President",NA,"DEM","Hillary Clinton",291
"Dawson","President",NA,"DEM","Bernie Sanders",283
"Deuel","President",NA,"DEM","Hillary Clinton",12
"Deuel","President",NA,"DEM","Bernie Sanders",24
"Dixon","President",NA,"DEM","Hillary Clinton",136
"Dixon","President",NA,"DEM","Bernie Sanders",143
"Dodge","President",NA,"DEM","Hillary Clinton",902
"Dodge","President",NA,"DEM","Bernie Sanders",744
"Douglas","President",NA,"DEM","Hillary Clinton",12843
"Douglas","President",NA,"DEM","Bernie Sanders",10104
"Dundy","President",NA,"DEM","Hillary Clinton",18
"Dundy","President",NA,"DEM","Bernie Sanders",18
"Fillmore","President",NA,"DEM","Hillary Clinton",151
"Fillmore","President",NA,"DEM","Bernie Sanders",135
"Franklin","President",NA,"DEM","Hillary Clinton",43
"Franklin","President",NA,"DEM","Bernie Sanders",50
"Frontier","President",NA,"DEM","Hillary Clinton",28
"Frontier","President",NA,"DEM","Bernie Sanders",24
"Furnas","President",NA,"DEM","Hillary Clinton",56
"Furnas","President",NA,"DEM","Bernie Sanders",68
"Gage","President",NA,"DEM","Hillary Clinton",617
"Gage","President",NA,"DEM","Bernie Sanders",482
"Garden","President",NA,"DEM","Hillary Clinton",25
"Garden","President",NA,"DEM","Bernie Sanders",27
"Garfield","President",NA,"DEM","Hillary Clinton",22
"Garfield","President",NA,"DEM","Bernie Sanders",27
"Gosper","President",NA,"DEM","Hillary Clinton",39
"Gosper","President",NA,"DEM","Bernie Sanders",43
"Grant","President",NA,"DEM","Hillary Clinton",2
"Grant","President",NA,"DEM","Bernie Sanders",6
"Greeley","President",NA,"DEM","Hillary Clinton",72
"Greeley","President",NA,"DEM","Bernie Sanders",178
"Hall","President",NA,"DEM","Hillary Clinton",1359
"Hall","President",NA,"DEM","Bernie Sanders",1139
"Hamilton","President",NA,"DEM","Hillary Clinton",173
"Hamilton","President",NA,"DEM","Bernie Sanders",160
"Harlan","President",NA,"DEM","Hillary Clinton",64
"Harlan","President",NA,"DEM","Bernie Sanders",90
"Hayes","President",NA,"DEM","Hillary Clinton",14
"Hayes","President",NA,"DEM","Bernie Sanders",8
"Hitchcock","President",NA,"DEM","Hillary Clinton",32
"Hitchcock","President",NA,"DEM","Bernie Sanders",31
"Holt","President",NA,"DEM","Hillary Clinton",99
"Holt","President",NA,"DEM","Bernie Sanders",129
"Hooker","President",NA,"DEM","Hillary Clinton",8
"Hooker","President",NA,"DEM","Bernie Sanders",6
"Howard","President",NA,"DEM","Hillary Clinton",129
"Howard","President",NA,"DEM","Bernie Sanders",154
"Jefferson","President",NA,"DEM","Hillary Clinton",116
"Jefferson","President",NA,"DEM","Bernie Sanders",127
"Johnson","President",NA,"DEM","Hillary Clinton",73
"Johnson","President",NA,"DEM","Bernie Sanders",78
"Kearney","President",NA,"DEM","Hillary Clinton",103
"Kearney","President",NA,"DEM","Bernie Sanders",94
"Keith","President",NA,"DEM","Hillary Clinton",90
"Keith","President",NA,"DEM","Bernie Sanders",127
"Keya Paha","President",NA,"DEM","Hillary Clinton",10
"Keya Paha","President",NA,"DEM","Bernie Sanders",12
"Kimball","President",NA,"DEM","Hillary Clinton",23
"Kimball","President",NA,"DEM","Bernie Sanders",38
"Knox","President",NA,"DEM","Hillary Clinton",96
"Knox","President",NA,"DEM","Bernie Sanders",119
"Lancaster","President",NA,"DEM","Hillary Clinton",12245
