"","county","precinct","district","office","party","candidate","votes"
"64","Thurston","Flournoy/Merry",1,"U.S. House","DEM","Daniel W. Wik",17
"65","Thurston","Omaha",1,"U.S. House","DEM","Daniel W. Wik",125
"66","Thurston","Pender",1,"U.S. House","DEM","Daniel W. Wik",56
"67","Thurston","Pender Handcount",1,"U.S. House","DEM","Daniel W. Wik",2
"68","Thurston","Perry",1,"U.S. House","DEM","Daniel W. Wik",18
"69","Thurston","Thayer",1,"U.S. House","DEM","Daniel W. Wik",4
"70","Thurston","Winnebago",1,"U.S. House","DEM","Daniel W. Wik",263
"71","Thurston","Absentee",1,"U.S. House","DEM","Daniel W. Wik",73
"72","Thurston","Totals",1,"U.S. House","DEM","Daniel W. Wik",729
"73","Thurston","Anderson/Blackbird",17,"State Legislature","","Ardel Bengston",55
"74","Thurston","Bryan",17,"State Legislature","","Ardel Bengston",6
"75","Thurston","Dawes",17,"State Legislature","","Ardel Bengston",24
"76","Thurston","Flournoy/Merry",17,"State Legislature","","Ardel Bengston",29
"77","Thurston","Omaha",17,"State Legislature","","Ardel Bengston",83
"78","Thurston","Pender",17,"State Legislature","","Ardel Bengston",85
"79","Thurston","Pender Handcount",17,"State Legislature","","Ardel Bengston",5
"80","Thurston","Perry",17,"State Legislature","","Ardel Bengston",28
"81","Thurston","Thayer",17,"State Legislature","","Ardel Bengston",10
"82","Thurston","Winnebago",17,"State Legislature","","Ardel Bengston",162
"83","Thurston","Absentee",17,"State Legislature","","Ardel Bengston",39
"84","Thurston","Totals",17,"State Legislature","","Ardel Bengston",526
"85","Thurston","Anderson/Blackbird",17,"State Legislature","","Joni Albrecht",100
"86","Thurston","Bryan",17,"State Legislature","","Joni Albrecht",31
"87","Thurston","Dawes",17,"State Legislature","","Joni Albrecht",67
"88","Thurston","Flournoy/Merry",17,"State Legislature","","Joni Albrecht",104
"89","Thurston","Omaha",17,"State Legislature","","Joni Albrecht",157
"90","Thurston","Pender",17,"State Legislature","","Joni Albrecht",420
"91","Thurston","Pender Handcount",17,"State Legislature","","Joni Albrecht",11
"92","Thurston","Perry",17,"State Legislature","","Joni Albrecht",81
"93","Thurston","Thayer",17,"State Legislature","","Joni Albrecht",61
"94","Thurston","Winnebago",17,"State Legislature","","Joni Albrecht",194
"95","Thurston","Absentee",17,"State Legislature","","Joni Albrecht",159
"96","Thurston","Totals",17,"State Legislature","","Joni Albrecht",1385
