"","county","precinct","district","office","party","candidate","votes"
"84","Sarpy","Precinct 34",NA,"President","DEM","Hillary Clinton",650
"85","Sarpy","Precinct 35",NA,"President","DEM","Hillary Clinton",525
"86","Sarpy","Precinct 36",NA,"President","DEM","Hillary Clinton",463
"87","Sarpy","Precinct 37",NA,"President","DEM","Hillary Clinton",804
"88","Sarpy","Precinct 38",NA,"President","DEM","Hillary Clinton",542
"89","Sarpy","Precinct 39",NA,"President","DEM","Hillary Clinton",518
"90","Sarpy","Precinct 40",NA,"President","DEM","Hillary Clinton",474
"91","Sarpy","Precinct 41",NA,"President","DEM","Hillary Clinton",649
"92","Sarpy","Precinct 42",NA,"President","DEM","Hillary Clinton",545
"93","Sarpy","Precinct 46",NA,"President","DEM","Hillary Clinton",292
"94","Sarpy","Precinct 47",NA,"President","DEM","Hillary Clinton",217
"95","Sarpy","Precinct 48",NA,"President","DEM","Hillary Clinton",530
"96","Sarpy","Precinct 49",NA,"President","DEM","Hillary Clinton",630
"97","Sarpy","Precinct 51",NA,"President","DEM","Hillary Clinton",785
"98","Sarpy","Precinct 52",NA,"President","DEM","Hillary Clinton",797
"99","Sarpy","Precinct 53",NA,"President","DEM","Hillary Clinton",770
"100","Sarpy","Precinct 54",NA,"President","DEM","Hillary Clinton",699
"101","Sarpy","Precinct 55",NA,"President","DEM","Hillary Clinton",765
"102","Sarpy","Precinct 56",NA,"President","DEM","Hillary Clinton",530
"103","Sarpy","Precinct 57",NA,"President","DEM","Hillary Clinton",487
"104","Sarpy","Precinct 58",NA,"President","DEM","Hillary Clinton",280
"105","Sarpy","Precinct 59",NA,"President","DEM","Hillary Clinton",335
"106","Sarpy","Precinct 60",NA,"President","DEM","Hillary Clinton",356
"107","Sarpy","Precinct 61",NA,"President","DEM","Hillary Clinton",747
"108","Sarpy","Precinct 62",NA,"President","DEM","Hillary Clinton",520
"109","Sarpy","New/Former Resident 1",NA,"President","DEM","Hillary Clinton",1
"110","Sarpy","New/Former Resident 2",NA,"President","DEM","Hillary Clinton",1
"111","Sarpy","",NA,"President","LIB","Johnson/Weld",4682
"112","Sarpy","Precinct 1",NA,"President","LIB","Johnson/Weld",41
"113","Sarpy","Precinct 2",NA,"President","LIB","Johnson/Weld",65
"114","Sarpy","Precinct 3",NA,"President","LIB","Johnson/Weld",84
"115","Sarpy","Precinct 4",NA,"President","LIB","Johnson/Weld",93
"116","Sarpy","Precinct 5",NA,"President","LIB","Johnson/Weld",64
"117","Sarpy","Precinct 6",NA,"President","LIB","Johnson/Weld",93
"118","Sarpy","Precinct 7",NA,"President","LIB","Johnson/Weld",66
"119","Sarpy","Precinct 8",NA,"President","LIB","Johnson/Weld",56
"120","Sarpy","Precinct 9",NA,"President","LIB","Johnson/Weld",84
"121","Sarpy","Precinct 10",NA,"President","LIB","Johnson/Weld",82
"122","Sarpy","Precinct 11",NA,"President","LIB","Johnson/Weld",126
"123","Sarpy","Precinct 12",NA,"President","LIB","Johnson/Weld",97
"124","Sarpy","Precinct 13",NA,"President","LIB","Johnson/Weld",87
"125","Sarpy","Precinct 16",NA,"President","LIB","Johnson/Weld",79
"126","Sarpy","Precinct 17",NA,"President","LIB","Johnson/Weld",59
"127","Sarpy","Precinct 18",NA,"President","LIB","Johnson/Weld",78
"128","Sarpy","Precinct 19",NA,"President","LIB","Johnson/Weld",127
"129","Sarpy","Precinct 20",NA,"President","LIB","Johnson/Weld",74
"130","Sarpy","Precinct 21",NA,"President","LIB","Johnson/Weld",118
"131","Sarpy","Precinct 22",NA,"President","LIB","Johnson/Weld",113
"132","Sarpy","Precinct 23",NA,"President","LIB","Johnson/Weld",112
"133","Sarpy","Precinct 24",NA,"President","LIB","Johnson/Weld",78
"134","Sarpy","Precinct 25",NA,"President","LIB","Johnson/Weld",88
"135","Sarpy","Precinct 26",NA,"President","LIB","Johnson/Weld",106
"136","Sarpy","Precinct 31",NA,"President","LIB","Johnson/Weld",147
"137","Sarpy","Precinct 32",NA,"President","LIB","Johnson/Weld",74
"138","Sarpy","Precinct 33",NA,"President","LIB","Johnson/Weld",78
"139","Sarpy","Precinct 34",NA,"President","LIB","Johnson/Weld",107
"140","Sarpy","Precinct 35",NA,"President","LIB","Johnson/Weld",84
"141","Sarpy","Precinct 36",NA,"President","LIB","Johnson/Weld",55
"142","Sarpy","Precinct 37",NA,"President","LIB","Johnson/Weld",113
"143","Sarpy","Precinct 38",NA,"President","LIB","Johnson/Weld",89
"144","Sarpy","Precinct 39",NA,"President","LIB","Johnson/Weld",100
"145","Sarpy","Precinct 40",NA,"President","LIB","Johnson/Weld",94
"146","Sarpy","Precinct 41",NA,"President","LIB","Johnson/Weld",110
"147","Sarpy","Precinct 42",NA,"President","LIB","Johnson/Weld",103
"148","Sarpy","Precinct 46",NA,"President","LIB","Johnson/Weld",53
"149","Sarpy","Precinct 47",NA,"President","LIB","Johnson/Weld",57
"150","Sarpy","Precinct 48",NA,"President","LIB","Johnson/Weld",91
"151","Sarpy","Precinct 49",NA,"President","LIB","Johnson/Weld",123
"152","Sarpy","Precinct 51",NA,"President","LIB","Johnson/Weld",113
"153","Sarpy","Precinct 52",NA,"President","LIB","Johnson/Weld",115
"154","Sarpy","Precinct 53",NA,"President","LIB","Johnson/Weld",118
"155","Sarpy","Precinct 54",NA,"President","LIB","Johnson/Weld",105
"156","Sarpy","Precinct 55",NA,"President","LIB","Johnson/Weld",121
"157","Sarpy","Precinct 56",NA,"President","LIB","Johnson/Weld",69
"158","Sarpy","Precinct 57",NA,"President","LIB","Johnson/Weld",86
"159","Sarpy","Precinct 58",NA,"President","LIB","Johnson/Weld",42
"160","Sarpy","Precinct 59",NA,"President","LIB","Johnson/Weld",78
"161","Sarpy","Precinct 60",NA,"President","LIB","Johnson/Weld",72
"162","Sarpy","Precinct 61",NA,"President","LIB","Johnson/Weld",121
"163","Sarpy","Precinct 62",NA,"President","LIB","Johnson/Weld",94
"164","Sarpy","New/Former Resident 1",NA,"President","LIB","Johnson/Weld",0
"165","Sarpy","New/Former Resident 2",NA,"President","LIB","Johnson/Weld",0
"166","Sarpy","",NA,"President","PET","Jill Stein",836
"167","Sarpy","Precinct 1",NA,"President","PET","Jill Stein",23
"168","Sarpy","Precinct 2",NA,"President","PET","Jill Stein",15
"169","Sarpy","Precinct 3",NA,"President","PET","Jill Stein",23
"170","Sarpy","Precinct 4",NA,"President","PET","Jill Stein",13
"171","Sarpy","Precinct 5",NA,"President","PET","Jill Stein",12
"172","Sarpy","Precinct 6",NA,"President","PET","Jill Stein",25
"173","Sarpy","Precinct 7",NA,"President","PET","Jill Stein",13
"174","Sarpy","Precinct 8",NA,"President","PET","Jill Stein",7
"175","Sarpy","Precinct 9",NA,"President","PET","Jill Stein",18
"176","Sarpy","Precinct 10",NA,"President","PET","Jill Stein",21
"177","Sarpy","Precinct 11",NA,"President","PET","Jill Stein",15
"178","Sarpy","Precinct 12",NA,"President","PET","Jill Stein",14
"179","Sarpy","Precinct 13",NA,"President","PET","Jill Stein",22
"180","Sarpy","Precinct 16",NA,"President","PET","Jill Stein",25
"181","Sarpy","Precinct 17",NA,"President","PET","Jill Stein",27
"182","Sarpy","Precinct 18",NA,"President","PET","Jill Stein",10
"183","Sarpy","Precinct 19",NA,"President","PET","Jill Stein",24
"184","Sarpy","Precinct 20",NA,"President","PET","Jill Stein",15
"185","Sarpy","Precinct 21",NA,"President","PET","Jill Stein",15
"186","Sarpy","Precinct 22",NA,"President","PET","Jill Stein",17
"187","Sarpy","Precinct 23",NA,"President","PET","Jill Stein",13
"188","Sarpy","Precinct 24",NA,"President","PET","Jill Stein",10
"189","Sarpy","Precinct 25",NA,"President","PET","Jill Stein",16
"190","Sarpy","Precinct 26",NA,"President","PET","Jill Stein",11
"191","Sarpy","Precinct 31",NA,"President","PET","Jill Stein",20
"192","Sarpy","Precinct 32",NA,"President","PET","Jill Stein",14
"193","Sarpy","Precinct 33",NA,"President","PET","Jill Stein",17
"194","Sarpy","Precinct 34",NA,"President","PET","Jill Stein",25
"195","Sarpy","Precinct 35",NA,"President","PET","Jill Stein",18
"196","Sarpy","Precinct 36",NA,"President","PET","Jill Stein",9
"197","Sarpy","Precinct 37",NA,"President","PET","Jill Stein",17
"198","Sarpy","Precinct 38",NA,"President","PET","Jill Stein",19
"199","Sarpy","Precinct 39",NA,"President","PET","Jill Stein",18
"200","Sarpy","Precinct 40",NA,"President","PET","Jill Stein",16
"201","Sarpy","Precinct 41",NA,"President","PET","Jill Stein",17
"202","Sarpy","Precinct 42",NA,"President","PET","Jill Stein",14
"203","Sarpy","Precinct 46",NA,"President","PET","Jill Stein",6
"204","Sarpy","Precinct 47",NA,"President","PET","Jill Stein",12
"205","Sarpy","Precinct 48",NA,"President","PET","Jill Stein",15
"206","Sarpy","Precinct 49",NA,"President","PET","Jill Stein",22
"207","Sarpy","Precinct 51",NA,"President","PET","Jill Stein",11
"208","Sarpy","Precinct 52",NA,"President","PET","Jill Stein",18
"209","Sarpy","Precinct 53",NA,"President","PET","Jill Stein",16
"210","Sarpy","Precinct 54",NA,"President","PET","Jill Stein",13
"211","Sarpy","Precinct 55",NA,"President","PET","Jill Stein",13
"212","Sarpy","Precinct 56",NA,"President","PET","Jill Stein",19
"213","Sarpy","Precinct 57",NA,"President","PET","Jill Stein",14
"214","Sarpy","Precinct 58",NA,"President","PET","Jill Stein",8
"215","Sarpy","Precinct 59",NA,"President","PET","Jill Stein",13
"216","Sarpy","Precinct 60",NA,"President","PET","Jill Stein",13
"217","Sarpy","Precinct 61",NA,"President","PET","Jill Stein",19
"218","Sarpy","Precinct 62",NA,"President","PET","Jill Stein",16
"219","Sarpy","New/Former Resident 1",NA,"President","PET","Jill Stein",0
"220","Sarpy","New/Former Resident 2",NA,"President","PET","Jill Stein",0
"221","Sarpy","",NA,"President","","Write-ins",1886
"222","Sarpy","Precinct 1",NA,"President","","Write-ins",13
"223","Sarpy","Precinct 2",NA,"President","","Write-ins",12
"224","Sarpy","Precinct 3",NA,"President","","Write-ins",51
"225","Sarpy","Precinct 4",NA,"President","","Write-ins",17
"226","Sarpy","Precinct 5",NA,"President","","Write-ins",20
"227","Sarpy","Precinct 6",NA,"President","","Write-ins",32
"228","Sarpy","Precinct 7",NA,"President","","Write-ins",23
"229","Sarpy","Precinct 8",NA,"President","","Write-ins",38
"230","Sarpy","Precinct 9",NA,"President","","Write-ins",27
"231","Sarpy","Precinct 10",NA,"President","","Write-ins",17
"232","Sarpy","Precinct 11",NA,"President","","Write-ins",47
"233","Sarpy","Precinct 12",NA,"President","","Write-ins",40
"234","Sarpy","Precinct 13",NA,"President","","Write-ins",33
"235","Sarpy","Precinct 16",NA,"President","","Write-ins",29
"236","Sarpy","Precinct 17",NA,"President","","Write-ins",24
"237","Sarpy","Precinct 18",NA,"President","","Write-ins",21
"238","Sarpy","Precinct 19",NA,"President","","Write-ins",64
"239","Sarpy","Precinct 20",NA,"President","","Write-ins",42
"240","Sarpy","Precinct 21",NA,"President","","Write-ins",80
"241","Sarpy","Precinct 22",NA,"President","","Write-ins",44
"242","Sarpy","Precinct 23",NA,"President","","Write-ins",58
"243","Sarpy","Precinct 24",NA,"President","","Write-ins",17
"244","Sarpy","Precinct 25",NA,"President","","Write-ins",28
"245","Sarpy","Precinct 26",NA,"President","","Write-ins",36
"246","Sarpy","Precinct 31",NA,"President","","Write-ins",68
"247","Sarpy","Precinct 32",NA,"President","","Write-ins",30
"248","Sarpy","Precinct 33",NA,"President","","Write-ins",40
"249","Sarpy","Precinct 34",NA,"President","","Write-ins",32
"250","Sarpy","Precinct 35",NA,"President","","Write-ins",22
"251","Sarpy","Precinct 36",NA,"President","","Write-ins",37
"252","Sarpy","Precinct 37",NA,"President","","Write-ins",61
"253","Sarpy","Precinct 38",NA,"President","","Write-ins",49
"254","Sarpy","Precinct 39",NA,"President","","Write-ins",55
"255","Sarpy","Precinct 40",NA,"President","","Write-ins",36
"256","Sarpy","Precinct 41",NA,"President","","Write-ins",42
"257","Sarpy","Precinct 42",NA,"President","","Write-ins",40
"258","Sarpy","Precinct 46",NA,"President","","Write-ins",10
"259","Sarpy","Precinct 47",NA,"President","","Write-ins",15
"260","Sarpy","Precinct 48",NA,"President","","Write-ins",48
"261","Sarpy","Precinct 49",NA,"President","","Write-ins",59
"262","Sarpy","Precinct 51",NA,"President","","Write-ins",36
"263","Sarpy","Precinct 52",NA,"President","","Write-ins",52
"264","Sarpy","Precinct 53",NA,"President","","Write-ins",33
"265","Sarpy","Precinct 54",NA,"President","","Write-ins",41
"266","Sarpy","Precinct 55",NA,"President","","Write-ins",55
"267","Sarpy","Precinct 56",NA,"President","","Write-ins",15
"268","Sarpy","Precinct 57",NA,"President","","Write-ins",20
"269","Sarpy","Precinct 58",NA,"President","","Write-ins",21
"270","Sarpy","Precinct 59",NA,"President","","Write-ins",23
"271","Sarpy","Precinct 60",NA,"President","","Write-ins",35
"272","Sarpy","Precinct 61",NA,"President","","Write-ins",49
"273","Sarpy","Precinct 62",NA,"President","","Write-ins",48
"274","Sarpy","New/Former Resident 1",NA,"President","","Write-ins",1
"275","Sarpy","New/Former Resident 2",NA,"President","","Write-ins",0
"276","Sarpy","",1,"President","REP","Donald J. Trump",15656
"277","Sarpy","Precinct 1",1,"President","REP","Donald J. Trump",443
"278","Sarpy","Precinct 2",1,"President","REP","Donald J. Trump",551
"279","Sarpy","Precinct 3",1,"President","REP","Donald J. Trump",776
"280","Sarpy","Precinct 4",1,"President","REP","Donald J. Trump",720
"281","Sarpy","Precinct 5",1,"President","REP","Donald J. Trump",586
"282","Sarpy","Precinct 6",1,"President","REP","Donald J. Trump",658
"283","Sarpy","Precinct 7",1,"President","REP","Donald J. Trump",657
"284","Sarpy","Precinct 8",1,"President","REP","Donald J. Trump",684
"285","Sarpy","Precinct 9",1,"President","REP","Donald J. Trump",660
"286","Sarpy","Precinct 10",1,"President","REP","Donald J. Trump",455
"287","Sarpy","Precinct 11",1,"President","REP","Donald J. Trump",1000
"288","Sarpy","Precinct 12",1,"President","REP","Donald J. Trump",947
"289","Sarpy","Precinct 13",1,"President","REP","Donald J. Trump",921
"290","Sarpy","Precinct 16",1,"President","REP","Donald J. Trump",765
"291","Sarpy","Precinct 17",1,"President","REP","Donald J. Trump",768
"292","Sarpy","Precinct 18",1,"President","REP","Donald J. Trump",544
"293","Sarpy","Precinct 19",1,"President","REP","Donald J. Trump",629
"294","Sarpy","Precinct 20",1,"President","REP","Donald J. Trump",794
"295","Sarpy","Precinct 21",1,"President","REP","Donald J. Trump",451
"296","Sarpy","Precinct 22",1,"President","REP","Donald J. Trump",716
"297","Sarpy","Precinct 24",1,"President","REP","Donald J. Trump",602
"298","Sarpy","Precinct 25",1,"President","REP","Donald J. Trump",560
"299","Sarpy","Precinct 26",1,"President","REP","Donald J. Trump",769
"300","Sarpy","New/Former Resident 1",1,"President","REP","Donald J. Trump",0
"301","Sarpy","",1,"President","DEM","Hillary Clinton",10801
"302","Sarpy","Precinct 1",1,"President","DEM","Hillary Clinton",478
"303","Sarpy","Precinct 2",1,"President","DEM","Hillary Clinton",337
"304","Sarpy","Precinct 3",1,"President","DEM","Hillary Clinton",578
"305","Sarpy","Precinct 4",1,"President","DEM","Hillary Clinton",470
"306","Sarpy","Precinct 5",1,"President","DEM","Hillary Clinton",408
"307","Sarpy","Precinct 6",1,"President","DEM","Hillary Clinton",529
"308","Sarpy","Precinct 7",1,"President","DEM","Hillary Clinton",441
"309","Sarpy","Precinct 8",1,"President","DEM","Hillary Clinton",411
"310","Sarpy","Precinct 9",1,"President","DEM","Hillary Clinton",436
"311","Sarpy","Precinct 10",1,"President","DEM","Hillary Clinton",310
"312","Sarpy","Precinct 11",1,"President","DEM","Hillary Clinton",601
"313","Sarpy","Precinct 12",1,"President","DEM","Hillary Clinton",462
"314","Sarpy","Precinct 13",1,"President","DEM","Hillary Clinton",597
"315","Sarpy","Precinct 16",1,"President","DEM","Hillary Clinton",609
"316","Sarpy","Precinct 17",1,"President","DEM","Hillary Clinton",546
"317","Sarpy","Precinct 18",1,"President","DEM","Hillary Clinton",505
"318","Sarpy","Precinct 19",1,"President","DEM","Hillary Clinton",437
"319","Sarpy","Precinct 20",1,"President","DEM","Hillary Clinton",664
"320","Sarpy","Precinct 21",1,"President","DEM","Hillary Clinton",303
"321","Sarpy","Precinct 22",1,"President","DEM","Hillary Clinton",536
"322","Sarpy","Precinct 24",1,"President","DEM","Hillary Clinton",316
"323","Sarpy","Precinct 25",1,"President","DEM","Hillary Clinton",386
"324","Sarpy","Precinct 26",1,"President","DEM","Hillary Clinton",440
"325","Sarpy","New/Former Resident 1",1,"President","DEM","Hillary Clinton",1
"326","Sarpy","",1,"President","LIB","Johnson/Weld",1839
"327","Sarpy","Precinct 1",1,"President","LIB","Johnson/Weld",41
"328","Sarpy","Precinct 2",1,"President","LIB","Johnson/Weld",65
"329","Sarpy","Precinct 3",1,"President","LIB","Johnson/Weld",84
"330","Sarpy","Precinct 4",1,"President","LIB","Johnson/Weld",93
"331","Sarpy","Precinct 5",1,"President","LIB","Johnson/Weld",64
"332","Sarpy","Precinct 6",1,"President","LIB","Johnson/Weld",93
"333","Sarpy","Precinct 7",1,"President","LIB","Johnson/Weld",66
"334","Sarpy","Precinct 8",1,"President","LIB","Johnson/Weld",56
"335","Sarpy","Precinct 9",1,"President","LIB","Johnson/Weld",84
"336","Sarpy","Precinct 10",1,"President","LIB","Johnson/Weld",82
"337","Sarpy","Precinct 11",1,"President","LIB","Johnson/Weld",126
"338","Sarpy","Precinct 12",1,"President","LIB","Johnson/Weld",97
"339","Sarpy","Precinct 13",1,"President","LIB","Johnson/Weld",87
"340","Sarpy","Precinct 16",1,"President","LIB","Johnson/Weld",79
"341","Sarpy","Precinct 17",1,"President","LIB","Johnson/Weld",59
"342","Sarpy","Precinct 18",1,"President","LIB","Johnson/Weld",78
"343","Sarpy","Precinct 19",1,"President","LIB","Johnson/Weld",66
"344","Sarpy","Precinct 20",1,"President","LIB","Johnson/Weld",74
"345","Sarpy","Precinct 21",1,"President","LIB","Johnson/Weld",60
"346","Sarpy","Precinct 22",1,"President","LIB","Johnson/Weld",113
"347","Sarpy","Precinct 24",1,"President","LIB","Johnson/Weld",78
"348","Sarpy","Precinct 25",1,"President","LIB","Johnson/Weld",88
"349","Sarpy","Precinct 26",1,"President","LIB","Johnson/Weld",106
"350","Sarpy","New/Former Resident 1",1,"President","LIB","Johnson/Weld",0
"351","Sarpy","",1,"President","PET","Jill Stein",371
"352","Sarpy","Precinct 1",1,"President","PET","Jill Stein",23
"353","Sarpy","Precinct 2",1,"President","PET","Jill Stein",15
"354","Sarpy","Precinct 3",1,"President","PET","Jill Stein",23
"355","Sarpy","Precinct 4",1,"President","PET","Jill Stein",13
"356","Sarpy","Precinct 5",1,"President","PET","Jill Stein",12
"357","Sarpy","Precinct 6",1,"President","PET","Jill Stein",25
"358","Sarpy","Precinct 7",1,"President","PET","Jill Stein",13
"359","Sarpy","Precinct 8",1,"President","PET","Jill Stein",7
"360","Sarpy","Precinct 9",1,"President","PET","Jill Stein",18
"361","Sarpy","Precinct 10",1,"President","PET","Jill Stein",21
"362","Sarpy","Precinct 11",1,"President","PET","Jill Stein",15
"363","Sarpy","Precinct 12",1,"President","PET","Jill Stein",14
"364","Sarpy","Precinct 13",1,"President","PET","Jill Stein",22
"365","Sarpy","Precinct 16",1,"President","PET","Jill Stein",25
"366","Sarpy","Precinct 17",1,"President","PET","Jill Stein",27
"367","Sarpy","Precinct 18",1,"President","PET","Jill Stein",10
"368","Sarpy","Precinct 19",1,"President","PET","Jill Stein",12
"369","Sarpy","Precinct 20",1,"President","PET","Jill Stein",15
"370","Sarpy","Precinct 21",1,"President","PET","Jill Stein",7
"371","Sarpy","Precinct 22",1,"President","PET","Jill Stein",17
"372","Sarpy","Precinct 24",1,"President","PET","Jill Stein",10
"373","Sarpy","Precinct 25",1,"President","PET","Jill Stein",16
"374","Sarpy","Precinct 26",1,"President","PET","Jill Stein",11
"375","Sarpy","New/Former Resident 1",1,"President","PET","Jill Stein",0
"376","Sarpy","",1,"President","","Write-ins",666
"377","Sarpy","Precinct 1",1,"President","","Write-ins",13
"378","Sarpy","Precinct 2",1,"President","","Write-ins",12
"379","Sarpy","Precinct 3",1,"President","","Write-ins",51
"380","Sarpy","Precinct 4",1,"President","","Write-ins",17
"381","Sarpy","Precinct 5",1,"President","","Write-ins",20
"382","Sarpy","Precinct 6",1,"President","","Write-ins",32
"383","Sarpy","Precinct 7",1,"President","","Write-ins",23
"384","Sarpy","Precinct 8",1,"President","","Write-ins",38
"385","Sarpy","Precinct 9",1,"President","","Write-ins",27
"386","Sarpy","Precinct 10",1,"President","","Write-ins",17
"387","Sarpy","Precinct 11",1,"President","","Write-ins",47
"388","Sarpy","Precinct 12",1,"President","","Write-ins",40
"389","Sarpy","Precinct 13",1,"President","","Write-ins",33
"390","Sarpy","Precinct 16",1,"President","","Write-ins",29
"391","Sarpy","Precinct 17",1,"President","","Write-ins",24
"392","Sarpy","Precinct 18",1,"President","","Write-ins",21
"393","Sarpy","Precinct 19",1,"President","","Write-ins",28
"394","Sarpy","Precinct 20",1,"President","","Write-ins",42
"395","Sarpy","Precinct 21",1,"President","","Write-ins",26
"396","Sarpy","Precinct 22",1,"President","","Write-ins",44
"397","Sarpy","Precinct 24",1,"President","","Write-ins",17
"398","Sarpy","Precinct 25",1,"President","","Write-ins",28
"399","Sarpy","Precinct 26",1,"President","","Write-ins",36
"400","Sarpy","New/Former Resident 1",1,"President","","Write-ins",1
"401","Sarpy","",2,"President","REP","Donald J. Trump",29487
"402","Sarpy","Precinct 19",2,"President","REP","Donald J. Trump",606
